	Database	OrgGene	Gene	SeqID	EValue	Bitscore	AlnLength
15953	Zehr	nifH	ChIl	AEH44920.1|Thermodesulfatator_indicus_1	1e-42	145.0	223
2836	Buckley	nifH	ChIl	FJ477442_1	1e-42	145.0	197
2837	Buckley	nifH	ChIl	CP002683_1	1e-42	145.0	223
15954	Zehr	nifH	ChIl	ACZ53890.1|uncultured_soil_1	1e-42	145.0	156
15955	Zehr	nifH	ChIl	AGO57885.1|uncultured_nitrogen-fixing_1	1e-42	144.9	153
2839	Buckley	nifH	ChIl	AY728387_1	1.1e-42	144.9	218
2838	Buckley	nifH	ChIl	AY601069_1	1.1e-42	144.9	154
15956	Zehr	nifH	ChIl	ACZ53891.1|uncultured_soil_1	1.1e-42	144.9	156
2841	Buckley	nifH	ChIl	AP010656_1	1.2e-42	144.8	225
2840	Buckley	nifH	ChIl	GU111808_1	1.2e-42	144.8	153
15957	Zehr	nifH	ChIl	ADH04346.1|uncultured_Frankia_1	1.3e-42	144.6	194
2842	Buckley	nifH	ChIl	GU810480_1	1.4e-42	144.6	194
15958	Zehr	nifH	ChIl	ACZ53897.1|uncultured_soil_1	1.4e-42	144.5	156
2843	Buckley	nifH	ChIl	GU111805_1	1.5e-42	144.4	155
15959	Zehr	nifH	ChIl	AGI96659.1|uncultured_bacterium_1	1.5e-42	144.4	155
2844	Buckley	nifH	ChIl	GU111838_1	1.6e-42	144.4	155
2846	Buckley	nifH	ChIl	FR822659_1	1.7e-42	144.3	152
2845	Buckley	nifH	ChIl	AE008384_2_1	1.7e-42	144.3	237
15960	Zehr	nifH	ChIl	AFO55054.1|uncultured_nitrogen-fixing_1	1.7e-42	144.3	154
15961	Zehr	nifH	ChIl	AAM30210.1|Methanosarcina_mazei_1	1.7e-42	144.3	237
15962	Zehr	nifH	ChIl	EGW37575.1|Desulfosporosinus_sp._1	1.9e-42	144.1	202
15963	Zehr	nifH	ChIl	AGF56848.1|Clostridium_saccharoperbutylacetonicum_1	2e-42	144.0	204
2847	Buckley	nifH	ChIl	GU111829_1	2e-42	144.0	153
15965	Zehr	nifH	ChIl	ACZ53842.1|uncultured_soil_1	2.1e-42	143.9	156
15964	Zehr	nifH	ChIl	AAT48892.1|uncultured_bacterium_1	2.1e-42	144.0	153
2848	Buckley	nifH	ChIl	GU111840_1	2.1e-42	144.0	153
2849	Buckley	nifH	ChIl	AY601040_1	2.1e-42	144.0	153
15966	Zehr	nifH	ChIl	AFO55052.1|uncultured_nitrogen-fixing_1	2.2e-42	143.9	154
15967	Zehr	nifH	ChIl	ACB38693.1|uncultured_bacterium_1	2.2e-42	143.9	154
2850	Buckley	nifH	ChIl	EU544210_1	2.3e-42	143.9	154
2851	Buckley	nifH	ChIl	JN578835_1	2.4e-42	143.8	169
2852	Buckley	nifH	ChIl	CP002770_2	2.5e-42	143.7	208
15968	Zehr	nifH	ChIl	ACZ53872.1|uncultured_soil_1	2.5e-42	143.7	156
15970	Zehr	nifH	ChIl	ELS00719.1|Xenococcus_sp._1	2.5e-42	143.7	217
15969	Zehr	nifH	ChIl	ACZ53878.1|uncultured_soil_1	2.5e-42	143.7	156
15971	Zehr	nifH	ChIl	EIW20049.1|Pelosinus_fermentans_1	2.6e-42	143.7	204
15973	Zehr	nifH	ChIl	AGO57878.1|uncultured_nitrogen-fixing_1	2.7e-42	143.6	154
15972	Zehr	nifH	ChIl	ACZ53841.1|uncultured_soil_1	2.7e-42	143.6	156
15974	Zehr	nifH	ChIl	EHJ00773.1|Clostridium_sp._1	2.8e-42	143.5	204
15975	Zehr	nifH	ChIl	AGI96612.1|uncultured_bacterium_1	2.8e-42	143.5	155
2854	Buckley	nifH	ChIl	GU111826_1	3e-42	143.5	154
2853	Buckley	nifH	ChIl	GU111825_1	3e-42	143.5	154
15976	Zehr	nifH	ChIl	AFO55060.1|uncultured_nitrogen-fixing_1	3.4e-42	143.2	154
2855	Buckley	nifH	ChIl	AGFD01000020_1	3.5e-42	143.2	207
15977	Zehr	nifH	ChIl	AAT48472.1|uncultured_bacterium_1	3.7e-42	143.1	153
15978	Zehr	nifH	ChIl	ZP_05400456.1|Clostridium_difficile_1	3.8e-42	143.1	204
2856	Buckley	nifH	ChIl	JN578831_1	4e-42	143.1	169
2857	Buckley	nifH	ChIl	AE0171801_1	4e-42	143.1	207
2858	Buckley	nifH	ChIl	GU111832_1	4e-42	143.1	154
15980	Zehr	nifH	ChIl	EGS31172.1|Peptoniphilus_sp._1	4.4e-42	142.9	239
15979	Zehr	nifH	ChIl	ACZ53924.1|uncultured_soil_1	4.4e-42	142.9	158
15982	Zehr	nifH	ChIl	ACZ53851.1|uncultured_soil_1	4.5e-42	142.9	159
15981	Zehr	nifH	ChIl	ADH04348.1|uncultured_Frankia_1	4.5e-42	142.9	194
2859	Buckley	nifH	ChIl	CP0006981_1	4.6e-42	142.9	206
2860	Buckley	nifH	ChIl	GU810482_1	4.6e-42	142.9	194
15983	Zehr	nifH	ChIl	AGO57877.1|uncultured_nitrogen-fixing_1	4.9e-42	142.7	153
2861	Buckley	nifH	ChIl	CP001100_1	5e-42	142.7	222
15984	Zehr	nifH	ChIl	ACF14285.1|Chloroherpeton_thalassium_1	5e-42	142.7	222
15985	Zehr	nifH	ChIl	ACZ53917.1|uncultured_soil_1	5.5e-42	142.6	155
15986	Zehr	nifH	ChIl	EMS71272.1|Clostridium_termitidis_1	6e-42	142.4	205
2862	Buckley	nifH	ChIl	GU111777_1	6.3e-42	142.4	154
15987	Zehr	nifH	ChIl	ACZ53886.1|uncultured_soil_1	6.4e-42	142.4	157
15988	Zehr	nifH	ChIl	AGI96649.1|uncultured_bacterium_1	7e-42	142.2	157
2863	Buckley	nifH	ChIl	GU111813_1	7.4e-42	142.2	154
2864	Buckley	nifH	ChIl	GU111776_1	7.7e-42	142.1	154
15990	Zehr	nifH	ChIl	ACJ24445.1|uncultured_Frankia_1	7.9e-42	142.1	169
15989	Zehr	nifH	ChIl	ACZ53906.1|uncultured_soil_1	7.9e-42	142.1	155
15991	Zehr	nifH	ChIl	AAT48897.1|uncultured_bacterium_1	8.3e-42	142.0	153
15992	Zehr	nifH	ChIl	CCQ92501.1|Clostridium_ultunense_1	8.4e-42	142.0	205
2865	Buckley	nifH	ChIl	EU863000_1	8.5e-42	142.0	168
15993	Zehr	nifH	ChIl	AGO57871.1|uncultured_nitrogen-fixing_1	8.8e-42	141.9	153
15994	Zehr	nifH	ChIl	AGI96616.1|uncultured_Bradyrhizobium_1	1e-41	141.7	155
2866	Buckley	nifH	ChIl	CP003108_1	1.1e-41	141.6	206
2867	Buckley	nifH	ChIl	12633841264250NC_010814_1	1.1e-41	141.6	207
15995	Zehr	nifH	ChIl	AGI96634.1|uncultured_bacterium_1	1.2e-41	141.4	155
2868	Buckley	nifH	ChIl	GU111862_1	1.3e-41	141.4	156
2869	Buckley	nifH	ChIl	GU111786_1	1.3e-41	141.4	157
2870	Buckley	nifH	ChIl	AGJA01000001_1	1.4e-41	141.3	206
15997	Zehr	nifH	ChIl	EFL48887.1|Methanothermococcus_okinawensis_1	1.4e-41	141.2	219
15996	Zehr	nifH	ChIl	EHC17365.1|Desulfosporosinus_meridiei_1	1.4e-41	141.3	206
15999	Zehr	nifH	ChIl	AGI96675.1|uncultured_bacterium_1	1.6e-41	141.0	155
15998	Zehr	nifH	ChIl	AGI96650.1|uncultured_bacterium_1	1.6e-41	141.1	153
16001	Zehr	nifH	ChIl	CAA30361.1|Clostridium_pasteurianum_1	1.7e-41	141.0	204
16002	Zehr	nifH	ChIl	EFO06039.1|Methylobacter_tundripaludum_1	1.7e-41	140.9	207
16000	Zehr	nifH	ChIl	ACZ53853.1|uncultured_soil_1	1.7e-41	141.0	155
2872	Buckley	nifH	ChIl	GU111821_1	1.8e-41	140.9	155
2871	Buckley	nifH	ChIl	X06756X07474_1	1.8e-41	141.0	204
16003	Zehr	nifH	ChIl	EHD21360.1|Brenneria_sp._1	1.9e-41	140.8	206
16004	Zehr	nifH	ChIl	ACZ53866.1|uncultured_soil_1	2.1e-41	140.7	155
2873	Buckley	nifH	ChIl	GU111841_1	2.3e-41	140.6	153
2874	Buckley	nifH	ChIl	AP009049_1_1	2.6e-41	140.4	201
16005	Zehr	nifH	ChIl	AFV36359.1|Raoultella_terrigena_1	2.6e-41	140.3	218
2875	Buckley	nifH	ChIl	CP001087_1	2.7e-41	140.4	206
16006	Zehr	nifH	ChIl	AGO57888.1|uncultured_nitrogen-fixing_1	2.8e-41	140.3	154
16007	Zehr	nifH	ChIl	ACZ53849.1|uncultured_soil_1	3.2e-41	140.1	156
2876	Buckley	nifH	ChIl	CP000463_1_1	3.2e-41	140.1	185
2877	Buckley	nifH	ChIl	CP002738_1	3.9e-41	139.8	207
2878	Buckley	nifH	ChIl	CP001666_1_1	4e-41	139.8	204
16008	Zehr	nifH	ChIl	ACT67991.1|Bradyrhizobium_japonicum_1	4.3e-41	139.6	156
2879	Buckley	nifH	ChIl	GQ289582_1	4.4e-41	139.6	156
2880	Buckley	nifH	ChIl	CP002737_1	4.6e-41	139.6	205
16009	Zehr	nifH	ChIl	ABR01121.1|uncultured_Geobacter_1	4.7e-41	139.5	181
2881	Buckley	nifH	ChIl	GU111788_1	4.7e-41	139.6	153
16010	Zehr	nifH	ChIl	AGO57891.1|uncultured_nitrogen-fixing_1	4.8e-41	139.5	154
2882	Buckley	nifH	ChIl	NC_011898_1	4.9e-41	139.5	214
16011	Zehr	nifH	ChIl	AFO55055.1|uncultured_nitrogen-fixing_1	5.1e-41	139.4	154
2883	Buckley	nifH	ChIl	CP000099_1_1	5.2e-41	139.4	204
16012	Zehr	nifH	ChIl	EDK33790.1|Clostridium_kluyveri_1	5.7e-41	139.2	203
2884	Buckley	nifH	ChIl	GU111801_1	5.8e-41	139.3	153
2885	Buckley	nifH	ChIl	ABAJ01000001_1	5.8e-41	139.3	203
16013	Zehr	nifH	ChIl	ACZ53881.1|uncultured_soil_1	5.8e-41	139.2	156
16014	Zehr	nifH	ChIl	CCY14121.1|Eubacterium_sp._1	5.9e-41	139.2	196
2886	Buckley	nifH	ChIl	AY601054_1	6e-41	139.2	153
2887	Buckley	nifH	ChIl	CP0010891_1	6.5e-41	139.1	207
16016	Zehr	nifH	ChIl	AGO86481.1|uncultured_bacterium_1	6.9e-41	139.0	154
16017	Zehr	nifH	ChIl	AGI96668.1|uncultured_bacterium_1	6.9e-41	139.0	154
16015	Zehr	nifH	ChIl	ADQ79512.1|Paludibacter_propionicigenes_1	6.9e-41	139.0	221
2888	Buckley	nifH	ChIl	CP002345_1	7e-41	139.0	221
2889	Buckley	nifH	ChIl	CP003242_1	7e-41	139.0	207
2890	Buckley	nifH	ChIl	gi_242129517_1	7.1e-41	139.0	203
16018	Zehr	nifH	ChIl	EEN15621.1|Desulfotomaculum_acetoxidans_1	7.4e-41	138.9	195
3444	FunGene	nifD	nifD	Q6N795	7.5e-41	133.6	363
2891	Buckley	nifH	ChIl	GQ289575_1	7.5e-41	138.9	156
16019	Zehr	nifH	ChIl	ACZ53876.1|uncultured_soil_1	8e-41	138.8	156
16020	Zehr	nifH	ChIl	ACT67988.1|Bradyrhizobium_japonicum_1	8.1e-41	138.7	153
2892	Buckley	nifH	ChIl	GQ289579_1	8.3e-41	138.7	153
2893	Buckley	nifH	ChIl	CP0016142_1	8.5e-41	138.7	208
2894	Buckley	nifH	ChIl	CP001616_1	8.8e-41	138.7	207
16021	Zehr	nifH	ChIl	AEB67348.1|Methanosaeta_concilii_1	9.4e-41	138.5	238
2896	Buckley	nifH	ChIl	GU111784_1	9.4e-41	138.6	154
2895	Buckley	nifH	ChIl	EF165535_1	9.4e-41	138.6	224
2897	Buckley	nifH	ChIl	ACYA01000064_1	1.1e-40	138.4	204
2898	Buckley	nifH	ChIl	AY601046_1	1.2e-40	138.2	152
16023	Zehr	nifH	ChIl	EJI90638.1|Enterobacter_radicincitans_1	1.2e-40	138.1	202
16022	Zehr	nifH	ChIl	AAT48898.1|uncultured_bacterium_1	1.2e-40	138.2	152
16025	Zehr	nifH	ChIl	AGO57868.1|uncultured_nitrogen-fixing_1	1.3e-40	138.0	154
16024	Zehr	nifH	ChIl	AGI96613.1|uncultured_bacterium_1	1.3e-40	138.0	157
16026	Zehr	nifH	ChIl	ACX72939.1|Methanocaldococcus_vulcanius_1	1.4e-40	137.9	222
16027	Zehr	nifH	ChIl	ACZ53859.1|uncultured_soil_1	1.4e-40	137.9	155
10874	Mise	nifH	ChIl	WP_027584747.1	1.6e-40	133.4	206
2899	Buckley	nifH	ChIl	GU111816_1	1.7e-40	137.7	154
16028	Zehr	nifH	ChIl	ABR57010.1|Methanococcus_aeolicus_1	1.7e-40	137.7	204
2900	Buckley	nifH	ChIl	P0007431_1	1.7e-40	137.7	204
16029	Zehr	nifH	ChIl	AGI96655.1|uncultured_bacterium_1	1.8e-40	137.6	151
16030	Zehr	nifH	ChIl	AAT48910.1|uncultured_bacterium_1	1.9e-40	137.5	153
2901	Buckley	nifH	ChIl	GU111843_1	2.1e-40	137.4	153
2902	Buckley	nifH	ChIl	CP002565_2	2.2e-40	137.4	200
2903	Buckley	nifH	ChIl	GU111811_1	2.3e-40	137.3	154
2904	Buckley	nifH	ChIl	DQ177041_1	2.4e-40	137.2	161
16031	Zehr	nifH	ChIl	ADY57111.1|Syntrophobotulus_glycolicus_1	2.6e-40	137.1	207
2905	Buckley	nifH	ChIl	CP002547_1	2.7e-40	137.1	207
16032	Zehr	nifH	ChIl	ACZ53913.1|uncultured_soil_1	2.7e-40	137.0	155
16034	Zehr	nifH	ChIl	EER82084.1|Methanocaldococcus_infernus_1	2.8e-40	136.9	205
16033	Zehr	nifH	ChIl	ADR18595.1|Calditerrivibrio_nitroreducens_1	2.8e-40	137.0	206
2907	Buckley	nifH	ChIl	gi_295433502_1	2.9e-40	137.0	205
2906	Buckley	nifH	ChIl	CP002347_1	2.9e-40	137.0	206
2908	Buckley	nifH	ChIl	GQ289583_1	3.1e-40	136.9	156
16035	Zehr	nifH	ChIl	ACT67979.1|Bradyrhizobium_japonicum_1	3.1e-40	136.8	154
2909	Buckley	nifH	ChIl	GQ289570_1	3.2e-40	136.8	154
2910	Buckley	nifH	ChIl	AP008230_1	3.5e-40	136.7	206
16036	Zehr	nifH	ChIl	CDB02908.1|Firmicutes_bacterium_1	3.7e-40	136.6	219
12288	Zehr	nifH	anfH	EHM39141.1|Anaeroglobus_geminatus_1	3.7e-40	136.6	167
2911	Buckley	nifH	ChIl	GU111794_1	4.1e-40	136.5	153
2912	Buckley	nifH	ChIl	gi_149947715_1	4.2e-40	136.4	205
16037	Zehr	nifH	ChIl	BAI69593.1|Hydrogenobacter_thermophilus_1	4.2e-40	136.4	205
2913	Buckley	nifH	ChIl	AP011112_1	4.3e-40	136.4	206
16038	Zehr	nifH	ChIl	AAM07246.1|Methanosarcina_acetivorans_1	4.6e-40	136.3	220
2914	Buckley	nifH	ChIl	AE0102991_1	4.6e-40	136.3	220
16039	Zehr	nifH	ChIl	CAA43132.1|Clostridium_cellulolyticum_1	4.9e-40	136.2	205
16040	Zehr	nifH	ChIl	ACB38695.1|uncultured_bacterium_1	5e-40	136.1	153
16041	Zehr	nifH	ChIl	AFV23549.1|Methanolobus_psychrophilus_1	5.1e-40	136.1	219
2915	Buckley	nifH	ChIl	EU544212_1	5.2e-40	136.1	153
16042	Zehr	nifH	ChIl	CAA32055.1|Methanothermococcus_thermolithotrophicus_1	5.3e-40	136.1	205
16043	Zehr	nifH	ChIl	ACT67982.1|Bradyrhizobium_japonicum_1	5.5e-40	136.0	156
2916	Buckley	nifH	ChIl	FP929038_1	6.5e-40	135.8	186
16044	Zehr	nifH	ChIl	BAA86278.1|nitrogen_fixing_1	7e-40	135.7	218
2917	Buckley	nifH	ChIl	1717AB027751_1	7.1e-40	135.7	218
2918	Buckley	nifH	ChIl	NZ_AAVO02000001_1_1	7.7e-40	135.6	186
2919	Buckley	nifH	ChIl	CP002792_1	8e-40	135.5	201
16045	Zehr	nifH	ChIl	ACZ53852.1|uncultured_soil_1	9.6e-40	135.2	156
2920	Buckley	nifH	ChIl	CP001931_1	1e-39	135.2	206
16046	Zehr	nifH	ChIl	ADC89059.1|Thermocrinis_albus_1	1e-39	135.2	206
16047	Zehr	nifH	ChIl	ACZ53880.1|uncultured_soil_1	1.2e-39	134.8	157
16048	Zehr	nifH	ChIl	ACZ53856.1|uncultured_soil_1	1.3e-39	134.8	155
2922	Buckley	nifH	ChIl	AY318755_1	1.5e-39	134.6	225
16049	Zehr	nifH	ChIl	ACI21914.1|Thermodesulfovibrio_yellowstonii_1	1.5e-39	134.6	201
2921	Buckley	nifH	ChIl	CP0011471_1	1.5e-39	134.6	201
16050	Zehr	nifH	ChIl	EEJ24463.1|Denitrovibrio_acetiphilus_1	1.6e-39	134.5	207
16051	Zehr	nifH	ChIl	ACZ53892.1|uncultured_soil_1	1.6e-39	134.5	156
2923	Buckley	nifH	ChIl	gi_290883107_1	1.6e-39	134.5	207
16052	Zehr	nifH	ChIl	ABL01060.1|Pelobacter_propionicus_1	1.7e-39	134.4	206
2924	Buckley	nifH	ChIl	CP0004821_1	1.8e-39	134.4	206
16053	Zehr	nifH	ChIl	ACZ53862.1|uncultured_soil_1	2e-39	134.1	155
2925	Buckley	nifH	ChIl	AGJG01000012_1	2.1e-39	134.1	205
16054	Zehr	nifH	ChIl	ACL19588.1|Desulfitobacterium_hafniense_1	2.3e-39	134.0	208
16055	Zehr	nifH	ChIl	AGO36484.1|uncultured_microorganism_1	2.4e-39	133.9	155
2926	Buckley	nifH	ChIl	CP000099_2_1	2.4e-39	134.0	221
16056	Zehr	nifH	ChIl	CBA74115.1|Burkholderia_sp._1	2.5e-39	133.9	183
2927	Buckley	nifH	ChIl	FN543999_1	2.6e-39	133.9	183
2928	Buckley	nifH	ChIl	CP001192_1	2.7e-39	133.8	221
2929	Buckley	nifH	ChIl	GU111787_1	2.8e-39	133.7	154
2930	Buckley	nifH	ChIl	ACUX02000016_1_1	2.9e-39	133.7	200
16057	Zehr	nifH	ChIl	ACT67978.1|Bradyrhizobium_japonicum_1	2.9e-39	133.6	156
2931	Buckley	nifH	ChIl	AE0086922_1	2.9e-39	133.7	206
2932	Buckley	nifH	ChIl	GQ289569_1	3e-39	133.6	156
16058	Zehr	nifH	ChIl	ACZ53893.1|uncultured_soil_1	3.1e-39	133.5	155
16059	Zehr	nifH	ChIl	AAM30415.1|Methanosarcina_mazei_1	3.2e-39	133.5	220
2933	Buckley	nifH	ChIl	AE008384_1_1	3.2e-39	133.5	220
16060	Zehr	nifH	ChIl	ABX55787.1|Mesorhizobium_caraganae_1	3.5e-39	133.4	222
16061	Zehr	nifH	ChIl	CAQ76876.1|Sinorhizobium_meliloti_1	3.6e-39	133.3	184
2934	Buckley	nifH	ChIl	FM178862_1	3.7e-39	133.3	184
16062	Zehr	nifH	ChIl	CBA74129.1|Burkholderia_sp._1	4.1e-39	133.1	187
2935	Buckley	nifH	ChIl	FN544004_1	4.2e-39	133.1	187
2936	Buckley	nifH	ChIl	GU111827_1	4.8e-39	133.0	154
16063	Zehr	nifH	ChIl	CAA39556.1|Methanosarcina_barkeri_1	5e-39	132.9	220
2937	Buckley	nifH	ChIl	AY967762_1	5.5e-39	132.8	197
16064	Zehr	nifH	ChIl	AGI96636.1|uncultured_bacterium_1	5.6e-39	132.7	155
16065	Zehr	nifH	ChIl	ACZ53843.1|uncultured_soil_1	6.3e-39	132.5	157
16066	Zehr	nifH	ChIl	ACZ53875.1|uncultured_soil_1	6.8e-39	132.4	158
2938	Buckley	nifH	ChIl	NC_004463_1	6.9e-39	132.4	206
16067	Zehr	nifH	ChIl	EQK42135.1|Clostridium_bifermentans_1	8.1e-39	132.2	202
2939	Buckley	nifH	ChIl	GU111828_1	9.1e-39	132.0	153
2940	Buckley	nifH	ChIl	5761460K00487_2	9.2e-39	132.0	206
16068	Zehr	nifH	ChIl	EKQ52375.1|Clostridium_sp._1	9.7e-39	131.9	203
16070	Zehr	nifH	ChIl	ACZ53901.1|uncultured_soil_1	1.1e-38	131.7	157
16069	Zehr	nifH	ChIl	ACZ53911.1|uncultured_soil_1	1.1e-38	131.7	159
16071	Zehr	nifH	ChIl	ACO35867.1|uncultured_Frankia_1	1.2e-38	131.6	164
2941	Buckley	nifH	ChIl	EU544217_1	1.5e-38	131.3	156
16072	Zehr	nifH	ChIl	ACB38700.1|uncultured_bacterium_1	1.5e-38	131.3	156
2942	Buckley	nifH	ChIl	EF079967_1	1.8e-38	131.1	204
2943	Buckley	nifH	ChIl	GU111778_1	1.8e-38	131.1	155
2944	Buckley	nifH	ChIl	GU111810_1	2e-38	130.9	156
16073	Zehr	nifH	ChIl	ACZ53883.1|uncultured_soil_1	2.1e-38	130.8	159
2945	Buckley	nifH	ChIl	CP003065_1	2.2e-38	130.8	215
16074	Zehr	nifH	ChIl	EDR47181.1|Dorea_formicigenerans_1	2.4e-38	130.6	184
2946	Buckley	nifH	ChIl	FJ824661_1	2.4e-38	130.6	204
2947	Buckley	nifH	ChIl	DQ177006_1	2.8e-38	130.5	177
16075	Zehr	nifH	ChIl	ACZ53846.1|uncultured_soil_1	2.9e-38	130.4	156
16076	Zehr	nifH	ChIl	CBZ41597.1|uncultured_bacterium_1	3e-38	130.3	153
2949	Buckley	nifH	ChIl	GU111836_1	3.3e-38	130.2	155
2948	Buckley	nifH	ChIl	GU111846_1	3.3e-38	130.2	157
16077	Zehr	nifH	ChIl	ACT67976.1|Bradyrhizobium_japonicum_1	3.4e-38	130.1	156
2950	Buckley	nifH	ChIl	GQ289566_1	3.5e-38	130.1	156
2951	Buckley	nifH	ChIl	NC_007907_4_1	3.6e-38	130.1	201
16078	Zehr	nifH	ChIl	ACO36759.1|uncultured_bacterium_1	4.6e-38	129.7	175
2952	Buckley	nifH	ChIl	CABR01000056_1	4.8e-38	129.7	208
2953	Buckley	nifH	ChIl	GU111818_1	6.2e-38	129.3	157
2954	Buckley	nifH	ChIl	CP002171_1	7.4e-38	129.1	195
2955	Buckley	nifH	ChIl	GU111781_1	8.4e-38	128.9	154
16079	Zehr	nifH	ChIl	AAT48900.1|uncultured_bacterium_1	1.2e-37	128.3	156
2956	Buckley	nifH	ChIl	AY601048_1	1.2e-37	128.3	156
2957	Buckley	nifH	ChIl	CP001096_2_1	1.3e-37	128.3	178
16080	Zehr	nifH	ChIl	AFO55049.1|uncultured_nitrogen-fixing_1	1.4e-37	128.1	155
16081	Zehr	nifH	ChIl	ADK15363.1|Clostridium_ljungdahlii_1	1.5e-37	128.0	189
16082	Zehr	nifH	ChIl	AGH32289.1|Bradyrhizobium_sp._1	1.7e-37	127.9	185
16083	Zehr	nifH	ChIl	ACZ53844.1|uncultured_soil_1	1.9e-37	127.7	155
2958	Buckley	nifH	ChIl	CP002016_1	2e-37	127.6	207
16084	Zehr	nifH	ChIl	ACT67977.1|Bradyrhizobium_japonicum_1	2.2e-37	127.5	153
2959	Buckley	nifH	ChIl	GQ289567_1	2.3e-37	127.5	153
2960	Buckley	nifH	ChIl	AP009049_3_1	2.5e-37	127.3	194
2961	Buckley	nifH	ChIl	AY912109_1	2.7e-37	127.2	222
2962	Buckley	nifH	ChIl	EU622084_1	2.9e-37	127.1	184
16085	Zehr	nifH	ChIl	ACT67981.1|Bradyrhizobium_japonicum_1	3.7e-37	126.7	156
16086	Zehr	nifH	ChIl	AGO57874.1|uncultured_nitrogen-fixing_1	3.8e-37	126.7	156
2963	Buckley	nifH	ChIl	GQ289572_1	3.8e-37	126.7	156
2964	Buckley	nifH	ChIl	DQ176995_1	4.4e-37	126.5	174
2965	Buckley	nifH	ChIl	NC_007907_2_1	4.6e-37	126.5	186
2966	Buckley	nifH	ChIl	GQ226014_1	4.8e-37	126.4	184
16087	Zehr	nifH	ChIl	ABP49170.1|Bradyrhizobium_liaoningense_1	4.9e-37	126.3	183
2967	Buckley	nifH	ChIl	EF512288_1	5e-37	126.3	183
2968	Buckley	nifH	ChIl	GU111779_1	5.4e-37	126.2	153
2969	Buckley	nifH	ChIl	GU111856_1	7.8e-37	125.7	153
16088	Zehr	nifH	ChIl	AGK26166.1|Bradyrhizobium_sp._1	1e-36	125.3	181
12293	Zehr	nifH	nifD	ETA66931.1|Methanolobus_tindarius_1	1e-36	125.1	377
2970	Buckley	nifH	ChIl	8271705AJ299454_1	1.5e-36	124.8	186
16089	Zehr	nifH	ChIl	CCZ78924.1|Roseburia_sp._2	2.2e-36	124.2	203
16090	Zehr	nifH	ChIl	ACN96117.1|Cupriavidus_sp._1	2.3e-36	124.1	152
2971	Buckley	nifH	ChIl	FJ648715_1	2.5e-36	124.1	152
2972	Buckley	nifH	ChIl	AF134809_1	3.1e-36	123.8	161
16091	Zehr	nifH	ChIl	ACB37309.1|Ideonella_dechloratans_1	3.2e-36	123.6	175
2973	Buckley	nifH	ChIl	EU542578_1	3.4e-36	123.6	175
16092	Zehr	nifH	ChIl	EDQ96257.1|Clostridium_bartlettii_1	3.5e-36	123.5	189
16093	Zehr	nifH	ChIl	AGI96627.1|uncultured_Bradyrhizobium_1	4.1e-36	123.3	154
2974	Buckley	nifH	ChIl	AF111110_1	7e-36	122.6	161
16094	Zehr	nifH	ChIl	AAC24160.1|Frankia_sp._1	1.4e-35	121.6	177
16095	Zehr	nifH	ChIl	ACZ53902.1|uncultured_soil_1	1.5e-35	121.5	157
16096	Zehr	nifH	ChIl	AFL68336.1|Sulfurospirillum_barnesii_1	1.5e-35	121.5	205
2975	Buckley	nifH	ChIl	U78306_1	1.6e-35	121.4	177
16097	Zehr	nifH	ChIl	EFD94373.1|Megasphaera_genomosp._1	1.6e-35	121.4	186
2976	Buckley	nifH	ChIl	DQ177014_1	2e-35	121.1	177
16098	Zehr	nifH	ChIl	ACZ53885.1|uncultured_soil_1	2.8e-35	120.5	157
16099	Zehr	nifH	ChIl	ACZ53865.1|uncultured_soil_1	3.6e-35	120.2	156
2977	Buckley	nifH	ChIl	GU111837_1	4.3e-35	120.0	155
2978	Buckley	nifH	ChIl	FJ347418_1	6.1e-35	119.5	177
2979	Buckley	nifH	ChIl	NC_007907_1_1	6.4e-35	119.4	185
13264	Zehr	nifH	nifH	EHL67834.1|Subdoligranulum_sp._1	7.1e-35	119.1	250
2980	Buckley	nifH	ChIl	GU111819_1	7.3e-35	119.2	154
2981	Buckley	nifH	ChIl	GU111820_1	8.2e-35	119.1	155
2982	Buckley	nifH	ChIl	FJ347434_1	1.1e-34	118.7	180
2983	Buckley	nifH	ChIl	NC_007955_1	1.4e-34	118.3	200
16100	Zehr	nifH	ChIl	BAK71909.1|Arcobacter_sp._1	1.9e-34	117.8	200
2984	Buckley	nifH	ChIl	AP012048_1	2e-34	117.8	200
2985	Buckley	nifH	ChIl	FR850741_1	2e-34	117.8	211
2986	Buckley	nifH	ChIl	FJ347430_1	2.1e-34	117.7	180
16101	Zehr	nifH	ChIl	ABV44662.1|Bradyrhizobium_sp._1	2.2e-34	117.6	180
16102	Zehr	nifH	ChIl	ACZ53907.1|uncultured_soil_1	2.2e-34	117.6	157
2987	Buckley	nifH	ChIl	EU113235_1	2.2e-34	117.6	180
2988	Buckley	nifH	ChIl	DQ176990_1	2.6e-34	117.4	151
14256	Zehr	nifH	vnfH	EHL67834.1|Subdoligranulum_sp._1	3.3e-34	117.1	251
12294	Zehr	nifH	nifD	EHO85899.1|Eubacterium_infirmum_1	4e-34	116.5	376
2989	Buckley	nifH	ChIl	GQ336836_1	4.5e-34	116.7	167
2990	Buckley	nifH	ChIl	FJ347445_1	6e-34	116.2	179
2991	Buckley	nifH	ChIl	GU111842_1	6.2e-34	116.2	155
