ZehrID	ZehrSeq	NFixDBID	NFixDBSeq	PercIdentity	AlnLength	Mismatches	GapOpens	QueryStart	QueryEnd	SeqStart	SeqEnd	EValue	Score
BAD93282.1|Halorhodospira_halophila_1	nifH	NZ_SJZB01000053.1_50	vnfH	85	293	43	1	1	291	1	293	3e-163	1265
BAD93388.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	50	226	18	2	1	130	1	226	2.84e-57	474
BAD93433.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	50	226	18	2	1	130	1	226	4.3e-58	480
BAD95753.1|Heliobacterium_chlorum_1	nifH	NZ_AP018449.1_2668	vnfH	86	284	41	0	1	284	1	284	1.45e-163	1266
BAE15989.1|Derxia_gummosa_1	nifH	PLZT01000187.1_7	vnfH	67	297	39	7	1	238	1	297	2.11e-113	898
BAE45568.1|uncultured_nitrogen-fixing_1	nifH	PMBV01000232.1_5	vnfH	52	226	12	2	1	130	1	226	8.84e-62	507
BAE45579.1|uncultured_nitrogen-fixing_1	nifH	PMBV01000232.1_5	vnfH	51	226	15	2	1	130	1	226	7.22e-60	493
BAE50378.1|Magnetospirillum_magneticum_1	nifH	NZ_JAAIYP010000011.1_68	vnfH	98	295	5	0	1	295	1	295	2.55e-193	1484
BAE85358.1|Desulfitobacterium_hafniense_1	nifH	CP047880.1_1233	nflH	62	260	88	3	1	251	1	259	4.05e-100	806
BAE85627.1|Desulfitobacterium_hafniense_1	nifH	OMUY01000016.1_113	nflH	56	252	109	1	1	252	1	251	2.06e-91	742
BAF47151.1|Gloeothece_sp._1	nifH	NZ_AJLK01000041.1_8	vnfH	78	295	61	2	1	290	1	295	2.17e-148	1157
BAF48338.1|Amorphomonas_oryzae_1	nifH	CAIZGR010000378.1_10	vnfH	76	298	29	2	1	254	1	298	1.42e-139	1090
BAF96788.1|uncultured_archaeon_1	nifH	RXIJ01000031.1_5	nflH	65	268	52	2	1	228	1	267	4.76e-110	877
BAF96793.1|uncultured_archaeon_1	nifH	PQXF01000004.1_158	nflH	79	273	11	1	1	228	1	273	1.82e-137	1077
BAF96798.1|uncultured_archaeon_1	nifH	RPGO01000033.1_46	nflH	66	273	48	2	1	228	1	272	2.47e-112	894
BAF96808.1|uncultured_archaeon_1	nifH	PQXF01000004.1_158	nflH	78	273	16	1	1	228	1	273	1.18e-132	1042
BAG83808.1|Candidatus_Azobacteroides_1	nifH	DNPP01000068.1_28	vnfH	80	274	55	0	1	274	1	274	1.36e-146	1141
BAH06000.1|Clostridium_kluyveri_1	nifH	NC_009706.1_1010	vnfH	98	278	0	1	1	278	1	272	9.24e-179	1375
BAH23271.1|Paenibacillus_graminis_1	nifH	NZ_CP009288.1_4446	vnfH	83	294	45	2	1	289	1	294	1.3e-161	1253
BAH24186.1|Paenibacillus_abekawaensis_1	nifH	NZ_CP011114.1_3785	vnfH	85	295	39	1	1	290	1	295	7.45e-166	1284
BAH75547.1|Desulfovibrio_magneticus_1	nifH	DNPP01000068.1_28	vnfH	81	274	52	0	1	274	1	274	3.93e-151	1174
BAI60436.1|Methanocella_paludicola_1	nifH	NC_013665.1_373	nflH	100	262	0	0	1	262	1	262	1.72e-173	1341
BAI60977.1|Methanocella_paludicola_1	nifH	PMIN01000214.1_8	nflH	79	286	55	2	1	283	1	284	3e-148	1161
BAI69593.1|Hydrogenobacter_thermophilus_1	nifH	QKFD01000024.1_189	vnfH	67	259	49	2	1	223	1	259	2.74e-109	864
BAI71409.1|Azospirillum_sp._1	nifH	NZ_LGQZ01000027.1_123	vnfH	91	301	23	1	1	298	1	301	2.03e-180	1391
BAK47519.1|Clostridium_sp._1	nifH	JAFUBZ010000031.1_12	nflH	82	256	42	1	1	256	1	252	2.2e-136	1070
BAK71909.1|Arcobacter_sp._1	nifH	QKFD01000024.1_189	vnfH	64	271	59	3	1	244	1	259	7.2e-103	819
BAL23130.1|Azoarcus_sp._1	nifH	NZ_CP064782.1_76	vnfH	90	291	26	2	1	289	1	291	2.45e-173	1338
BAL26358.1|Azoarcus_sp._1	nifH	NZ_CP064782.1_76	vnfH	89	293	31	1	1	293	1	291	1.99e-173	1339
BAL52370.1|uncultured_planctomycete_1	nifH	NZ_JAALJH010000074.1_8	nifH	60	285	102	1	1	272	1	285	3.25e-104	845
BAN57383.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	54	226	16	2	1	139	1	226	3.16e-65	533
BAN57391.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	56	226	13	2	1	139	1	226	9.88e-67	544
CAA27407.1|Methanococcus_voltae_1	nifH	NZ_JANUCQ010000004.1_52	nflH	100	278	1	0	1	278	1	278	4.91e-187	1442
CAA27553.1|Azotobacter_chroococcum_1	nifH	NZ_CP045302.1_671	vnfH	99	290	2	0	1	290	1	290	2.89e-190	1461
CAA30359.1|Clostridium_pasteurianum_1	nifH	NZ_BAEV01000114.1_9	vnfH	92	273	22	1	1	273	1	272	4.02e-167	1290
CAA30361.1|Clostridium_pasteurianum_1	nifH	NZ_CP009268.1_3730	anfH	79	275	0	1	1	217	1	275	1.17e-135	1059
CAA30362.1|Clostridium_pasteurianum_1	nifH	NZ_JAEEGC010000053.1_19	vnfH	93	273	19	1	1	273	1	272	4.02e-167	1290
CAA30364.1|Clostridium_pasteurianum_1	nifH	NZ_CP009268.1_1381	vnfH	100	272	0	0	1	272	1	272	3.57e-181	1392
CAA30381.1|Methanothermococcus_thermolithotrophicus_1	nifH	NZ_AQXV01000052.1_63	nflH	99	292	2	0	1	292	1	292	1.14e-195	1507
CAA30384.1|Methanobacterium_ivanovii_1	nifH	NZ_KN050694.1_106	nflH	100	263	1	0	1	263	1	263	3.4e-173	1339
CAA32055.1|Methanothermococcus_thermolithotrophicus_1	nifH	JAGSYV010000023.1_39	anfH	70	224	60	2	1	218	1	223	1.67e-102	814
CAA39548.1|Methanobacterium_ivanovii_1	nifH	CP099988.1_2314	anfH	74	275	25	1	1	228	1	275	7.5e-131	1025
CAA39552.1|Methanosarcina_barkeri_1	nifH	NZ_CP009526.1_2659	anfH	99	275	2	0	1	275	1	275	1.72e-184	1419
CAA39556.1|Methanosarcina_barkeri_1	nifH	JAEWSD010000176.1_20	vnfH	62	274	58	3	1	228	1	273	8.47e-106	840
CAA44954.1|Rhodobacter_capsulatus_1	nifH	NZ_BJZO01000086.1_9	vnfH	87	295	34	2	1	295	1	291	3.07e-170	1316
CAA49624.1|Rhodobacter_capsulatus_1	nifH	NC_014034.1_581	anfH	100	275	0	0	1	275	1	275	1.72e-184	1419
CAA61216.1|Methanothermobacter_thermautotrophicus_1	nifH	DAGC01000013.1_93	anfH	85	275	42	0	1	275	1	275	8.82e-162	1254
CAA65427.1|Alcaligenes_faecalis_1	nifH	NC_021149.1_128	vnfH	90	296	25	1	1	296	1	290	1.82e-175	1354
CAA90932.1|Herbaspirillum_seropedicae_1	nifH	NZ_FYDG01000006.1_10	vnfH	88	292	35	1	1	292	1	291	3.65e-173	1337
CAB40568.1|Rhizobium_galegae_1	nifH	NZ_CP022253.1_2290	vnfH	63	293	17	2	1	202	1	293	4.8e-106	841
CAC27791.1|Paenibacillus_durus_1	nifH	NZ_CP011114.1_3785	vnfH	95	295	11	1	1	292	1	295	1.65e-185	1427
CAC27795.1|Paenibacillus_durus_1	nifH	JAEZKS010000250.1_8	nflH	60	317	101	3	1	292	1	316	1.28e-120	963
CAD43944.1|Rhizobium_sp._1	nifH	NZ_CP022253.1_2290	vnfH	65	293	20	2	1	211	1	293	4.1e-112	886
CAD43946.1|Sinorhizobium_sp._1	nifH	JAKAVW010000005.1_23	vnfH	69	290	11	2	1	211	1	290	2.54e-118	931
CAD56229.1|Paenibacillus_durus_1	nifH	NZ_CP011114.1_3785	vnfH	98	295	3	1	1	292	1	295	1.99e-191	1470
CAD91851.1|Rhodoblastus_acidophilus_1	nifH	PMBV01000232.1_5	vnfH	56	226	20	2	1	146	1	226	4.12e-69	562
CAE10460.1|Wolinella_succinogenes_1	nifH	NZ_FYDG01000006.1_10	vnfH	75	306	58	6	1	303	1	291	3.94e-141	1105
CAE26819.1|Rhodopseudomonas_palustris_1	nifH	JACRJB010000068.1_113	vnfH	95	296	14	0	1	296	1	296	5.78e-187	1438
CAE27794.1|Rhodopseudomonas_palustris_1	nifH	JAEZKS010000250.1_8	nflH	60	319	96	4	1	291	1	316	6.61e-121	965
CAG75856.1|Pectobacterium_atrosepticum_1	nifH	DIDB01000228.1_21	vnfH	85	293	43	0	1	293	1	293	5.28e-169	1307
CAJ36850.1|uncultured_methanogenic_1	nifH	NZ_UPPP01000074.1_60	vnfH	85	275	39	1	1	274	1	275	4.9e-157	1217
CAJ37158.1|uncultured_methanogenic_1	nifH	NC_009464.1_1105	nflH	99	274	0	1	1	272	1	274	2.24e-177	1371
CAJ65436.1|Frankia_alni_1	nifH	NZ_JACJRQ010000032.1_53	vnfH	77	297	58	3	1	287	1	297	1.33e-150	1173
CAK10385.1|Rhizobium_leguminosarum_1	nifH	CAJATU010000063.1_25	vnfH	89	298	32	1	1	297	1	298	6.8e-173	1336
CAL79071.1|Bradyrhizobium_sp._1	nifH	PLZT01000187.1_7	vnfH	89	297	30	1	1	295	1	297	3.13e-176	1360
CAP54379.1|Gluconacetobacter_diazotrophicus_1	nifH	CAJATU010000063.1_25	vnfH	91	298	26	0	1	298	1	298	2.05e-181	1398
CAP64045.1|Cupriavidus_taiwanensis_1	nifH	NZ_AJTV01000023.1_11	vnfH	88	293	34	1	1	293	1	291	2.31e-171	1324
CAQ76876.1|Sinorhizobium_meliloti_1	nifH	NZ_CP022253.1_2290	vnfH	59	293	24	2	1	196	1	293	2.94e-99	791
CBA74115.1|Burkholderia_sp._1	nifH	JAKAVW010000005.1_23	vnfH	60	290	16	2	1	189	1	290	5.85e-99	788
CBA74129.1|Burkholderia_sp._1	nifH	JAKBJA010000175.1_7	vnfH	58	290	21	2	1	189	1	290	6.07e-96	766
CBH36741.1|uncultured_archaeon_1	nifH	PRCZ01000009.1_49	nflH	97	300	9	0	1	300	1	300	4.49e-195	1504
CBH39757.1|uncultured_archaeon_1	nifH	JAGXOR010000026.1_4	nflH	85	297	43	1	1	297	1	296	3.34e-171	1330
CBH40055.1|uncultured_archaeon_1	nifH	QENH01000197.1_58	nflH	62	301	107	3	1	295	1	300	1.44e-121	969
CBI83617.1|uncultured_bacterium_1	nifH	NZ_LR738849.1_694	anfH	50	275	6	2	1	143	1	275	9.76e-70	572
CBI83653.1|uncultured_bacterium_1	nifH	JAEYKI010000006.1_109	anfH	50	275	6	2	1	143	1	275	5.2e-70	574
CBK74006.1|Butyrivibrio_fibrisolvens_1	nifH	JAMXLQ010000222.1_3	nflH	57	301	116	2	1	291	1	299	9.53e-112	897
CBK81299.1|Coprococcus_catus_1	nifH	JALEKG010000119.1_9	nflH	90	258	18	1	1	258	1	251	1.34e-152	1188
CBK81306.1|Coprococcus_catus_1	nifH	OMUY01000016.1_113	nflH	67	253	82	1	1	253	1	251	2.19e-112	895
CBL04240.1|Gordonibacter_pamelaeae_1	nifH	DAYM01000013.1_170	nflH	50	293	124	3	1	293	1	270	1.76e-84	696
CBL20128.1|Ruminococcus_sp._1	nifH	JALEKG010000119.1_9	nflH	77	251	32	3	1	225	1	251	5.4e-120	948
CBL23059.1|Ruminococcus_obeum_1	nifH	JALEKG010000119.1_9	nflH	90	253	23	1	1	253	1	251	7.18e-151	1175
CBL23067.1|Ruminococcus_obeum_1	nifH	CACZNZ010000102.1_7	nflH	70	255	75	1	1	255	1	254	6.38e-112	892
CBL25132.1|Ruminococcus_torques_1	nifH	JALEKG010000119.1_9	nflH	87	255	30	1	1	255	1	251	1.02e-146	1145
CBL25139.1|Ruminococcus_torques_1	nifH	OMUY01000016.1_113	nflH	64	258	85	1	1	258	1	251	1.91e-109	874
CBN57732.1|Oscillatoria_sp._1	nifH	LXQE01000125.1_187	vnfH	86	300	38	1	1	300	1	297	3.83e-173	1338
CBX26830.1|uncultured_Desulfobacterium_1	nifH	DNPP01000068.1_28	vnfH	70	274	50	1	1	242	1	274	6.97e-124	973
CBZ41589.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	52	227	34	3	1	152	1	226	2.16e-64	528
CBZ41590.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	50	227	38	3	1	152	1	226	1.05e-60	501
CBZ41592.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	57	226	22	2	1	151	1	226	2.45e-72	586
CBZ41594.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	58	226	20	2	1	152	1	226	1.79e-75	609
CBZ41596.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	57	226	22	2	1	151	1	226	6.32e-72	583
CCA63492.1|Rhizobium_sp._1	nifH	NZ_CP022253.1_2290	vnfH	74	293	28	2	1	245	1	293	6.95e-136	1062
CCA63512.1|Sinorhizobium_meliloti_1	nifH	CAINOE010000073.1_13	vnfH	70	309	19	3	1	245	1	299	2.88e-128	1007
CCB66847.1|Hyphomicrobium_sp._1	nifH	PLZT01000187.1_7	vnfH	90	297	27	1	1	294	1	297	3.05e-176	1360
CCC72668.1|Megasphaera_elsdenii_1	nifH	NZ_QSFA01000014.1_7	nflH	86	248	35	0	1	248	1	248	1.7e-144	1128
CCC72677.1|Megasphaera_elsdenii_1	nifH	CACZJT010000003.1_14	nflH	78	251	55	0	1	251	1	251	1.32e-132	1042
CCE09468.1|Bradyrhizobium_sp._1	nifH	PMBV01000232.1_5	vnfH	51	226	33	5	1	149	1	226	7.93e-59	487
CCG41896.1|Phaeospirillum_molischianum_1	nifH	NZ_FNWO01000006.1_229	vnfH	98	292	5	0	1	292	1	292	6.56e-191	1466
CCH26861.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	54	226	20	2	1	142	1	226	2.22e-67	549
CCH26865.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	57	226	14	2	1	142	1	226	1.58e-70	572
CCH26869.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	57	226	21	2	1	149	1	226	1.02e-70	574
CCH26870.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	54	226	21	2	1	142	1	226	2.5e-65	534
CCH26877.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	54	226	20	3	1	142	1	226	1.21e-64	529
CCH26891.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	50	226	29	2	1	142	1	226	1.87e-59	491
CCH26892.1|uncultured_bacterium_1	nifH	PMBV01000232.1_5	vnfH	54	226	20	2	1	142	1	226	7.09e-66	538
CCH50130.1|Desulfovibrio_piezophilus_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	87	276	35	1	1	276	1	275	5.78e-162	1253
CCH70037.1|Tetrasphaera_elongata_1	nifH	PMJN01000197.1_5	nifH	54	393	47	3	1	265	1	388	5.42e-117	945
CCJ08074.1|Methylocystis_sp._1	nifH	PLZT01000187.1_7	vnfH	90	297	27	1	1	295	1	297	2.48e-177	1368
CCJ35251.1|Methanoculleus_bourgensis_1	nifH	NC_018227.2_330	nflH	83	272	0	1	1	227	1	272	1.29e-141	1107
CCQ92501.1|Clostridium_ultunense_1	nifH	JADQBA010000033.1_53	vnfH	69	264	61	3	1	243	1	264	9.04e-115	906
CCX55940.1|Veillonella_sp._1	nifH	FR892828.1_9	nflH	52	269	74	4	1	215	1	268	1.53e-81	668
CCY14113.1|Eubacterium_sp._1	nifH	CACZNZ010000102.1_7	nflH	70	254	72	1	1	251	1	254	6.27e-113	899
CCY14121.1|Eubacterium_sp._1	nifH	JALEKG010000119.1_9	nflH	60	259	39	3	1	203	1	251	5.82e-89	720
CCY97526.1|Ruminococcus_sp._1	nifH	CACZNZ010000102.1_7	nflH	70	255	76	1	1	255	1	254	3.39e-112	894
CCY97534.1|Ruminococcus_sp._1	nifH	JALEKG010000119.1_9	nflH	88	257	26	1	1	257	1	251	8.52e-148	1153
CCZ64898.1|Roseburia_sp._1	nifH	JALFVM010000221.1_15	nflH	87	253	34	0	1	253	1	253	3.01e-144	1127
CCZ64907.1|Roseburia_sp._1	nifH	CACZNZ010000102.1_7	nflH	57	298	85	1	1	298	1	254	6.16e-96	779
CCZ78932.1|Roseburia_sp._1	nifH	JALEKG010000119.1_9	nflH	84	253	38	1	1	253	1	251	1.76e-142	1114
CDA09285.1|Clostridium_bartlettii_1	nifH	LGFT01000025.1_50	nflH	60	259	91	1	1	247	1	259	9.38e-100	803
CDA34612.1|Firmicutes_bacterium_1	nifH	NZ_JACHHK010000001.1_75	nflH	74	250	65	0	1	250	1	250	8.59e-125	985
CDA34619.1|Firmicutes_bacterium_1	nifH	OMUY01000016.1_113	nflH	55	253	111	1	1	253	1	251	3.96e-91	740
CDA47795.1|Dialister_sp._1	nifH	CAADXO010000019.1_36	nflH	72	272	73	2	1	272	1	268	3.36e-128	1013
CDB34630.1|Phascolarctobacterium_sp._1	nifH	LGFT01000025.1_50	nflH	59	259	100	1	1	252	1	259	3.79e-99	799
CDB45091.1|Phascolarctobacterium_sp._1	nifH	FR892828.1_9	nflH	81	272	49	3	1	272	1	268	1.14e-141	1111
CDB45137.1|Phascolarctobacterium_sp._1	nifH	FR892828.1_9	nflH	73	270	72	1	1	270	1	268	6.55e-129	1018
CDB45816.1|Phascolarctobacterium_sp._1	nifH	LGFT01000025.1_50	nflH	59	259	103	1	1	256	1	259	2.8e-98	793
CDB78085.1|Blautia_sp._1	nifH	CACZNZ010000102.1_7	nflH	71	255	72	1	1	255	1	254	3.24e-115	916
CDC67214.1|Ruminococcus_sp._1	nifH	JAFYGI010000047.1_24	nflH	83	254	42	1	1	253	1	254	4.12e-140	1097
CDC67217.1|Ruminococcus_sp._1	nifH	OMUY01000016.1_113	nflH	67	255	78	2	1	254	1	251	9.52e-114	905
CDD12711.1|Phascolarctobacterium_succinatutens_1	nifH	CP047880.1_1233	nflH	60	261	95	3	1	254	1	259	7.5e-99	797
CDD23257.1|Firmicutes_bacterium_1	nifH	CP047880.1_1233	nflH	51	262	110	4	1	247	1	259	1.92e-80	662
CDD70826.1|Firmicutes_bacterium_1	nifH	JALFVM010000221.1_15	nflH	85	253	39	0	1	253	1	253	3.48e-142	1112
CDD70844.1|Firmicutes_bacterium_1	nifH	CACZNZ010000102.1_7	nflH	67	254	84	1	1	253	1	254	1.04e-103	832
CDE16467.1|Clostridium_sp._1	nifH	DAYM01000013.1_170	nflH	52	270	106	2	1	247	1	270	7.46e-85	695
CDE32132.1|Ruminococcus_sp._1	nifH	CACZNZ010000102.1_7	nflH	69	255	78	1	1	255	1	254	1.65e-111	889
CDE80869.1|Ruminococcus_sp._1	nifH	DAYM01000013.1_170	nflH	56	271	99	2	1	253	1	270	9.68e-96	775
CDF42615.1|Roseburia_sp._1	nifH	DAYM01000013.1_170	nflH	57	272	98	3	1	254	1	270	3.51e-95	771
EAM50501.1|Crocosphaera_watsonii_1	nifH	NZ_AP018207.1_2298	vnfH	75	302	63	2	1	296	1	296	1.75e-147	1151
EAT05949.1|delta_proteobacterium_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	90	275	27	0	1	275	1	275	5.75e-166	1282
EAT15955.1|Desulfuromonas_acetoxidans_1	nifH	PMCK01000495.1_5	vnfH	81	298	47	2	1	292	1	293	3.68e-154	1199
EAT59900.1|Chlorobium_ferrooxidans_1	nifH	DNPP01000068.1_28	vnfH	81	274	52	0	1	274	1	274	5.88e-152	1180
EAW37219.1|Lyngbya_sp._1	nifH	NZ_AJLK01000041.1_8	vnfH	75	304	64	2	1	300	1	295	1.17e-145	1138
EAW46334.1|Nodularia_spumigena_1	nifH	JABXKI010000170.1_15	vnfH	96	298	12	1	1	298	1	297	5.39e-189	1453
EDK33790.1|Clostridium_kluyveri_1	nifH	NC_009706.1_1718	anfH	79	275	0	1	1	217	1	275	4.16e-135	1055
EDK34473.1|Clostridium_kluyveri_1	nifH	CP047880.1_1233	nflH	61	262	89	3	1	251	1	259	2.23e-97	786
EDK35089.1|Clostridium_kluyveri_1	nifH	NZ_BAEV01000114.1_9	vnfH	82	272	48	0	1	272	1	272	3.87e-152	1181
EDM62016.1|Dorea_longicatena_1	nifH	OMUY01000016.1_113	nflH	61	276	82	2	1	276	1	251	1.36e-107	862
EDM62024.1|Dorea_longicatena_1	nifH	JALEKG010000119.1_9	nflH	86	253	34	1	1	253	1	251	5.42e-144	1125
EDM89181.1|Ruminococcus_obeum_1	nifH	CACZNZ010000102.1_7	nflH	70	255	75	1	1	255	1	254	6.38e-112	892
EDM89190.1|Ruminococcus_obeum_1	nifH	JALEKG010000119.1_9	nflH	90	253	23	1	1	253	1	251	2.78e-151	1178
EDP15245.1|Clostridium_bolteae_1	nifH	OMUY01000016.1_113	nflH	61	259	94	2	1	259	1	251	1.03e-102	825
EDP17532.1|Clostridium_bolteae_1	nifH	CAKAIG010000002.1_897	nflH	58	260	102	2	1	258	1	255	8.98e-94	760
EDP41050.1|Methanococcus_voltae_1	nifH	NZ_JANUCR010000003.1_31	nflH	100	278	0	0	1	278	1	278	7.32e-188	1448
EDR47172.1|Dorea_formicigenerans_1	nifH	OMUY01000016.1_113	nflH	65	251	87	0	1	251	1	251	1.05e-108	868
EDR47181.1|Dorea_formicigenerans_1	nifH	JALEKG010000119.1_9	nflH	67	251	27	1	1	195	1	251	1.55e-101	811
EDR47285.1|Dorea_formicigenerans_1	nifH	JAFRRJ010000040.1_64	nflH	62	249	93	2	1	248	1	248	2.13e-100	807
EDX77768.1|Microcoleus_chthonoplastes_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	81	275	52	1	1	274	1	275	2.08e-147	1147
EDX87850.1|Synechococcus_sp._1	nifH	JAHHHC010000005.1_41	vnfH	82	296	47	1	1	291	1	296	8.84e-160	1240
EDX97588.1|Cyanothece_sp._1	nifH	NZ_AJLK01000041.1_8	vnfH	78	302	56	3	1	298	1	295	4.04e-149	1163
EDY00640.1|Cyanothece_sp._1	nifH	NZ_AJLK01000041.1_8	vnfH	77	300	60	2	1	296	1	295	7.87e-150	1168
EDY82020.1|Verrucomicrobiae_bacterium_1	nifH	DBMP01000029.1_90	vnfH	72	309	53	1	1	309	1	274	3.7e-143	1119
EEG00294.1|'Nostoc_azollae'_1	nifH	JABXKM010000203.1_18	vnfH	93	299	19	2	1	299	1	296	2.38e-183	1412
EEG00728.1|'Nostoc_azollae'_1	nifH	JAHHHC010000005.1_41	vnfH	96	297	9	2	1	296	1	296	1.63e-187	1442
EEG01482.1|'Nostoc_azollae'_1	nifH	NZ_JABXYX010000032.1_33	vnfH	89	327	31	2	1	326	1	322	1.46e-191	1476
EEG18913.1|Opitutaceae_bacterium_1	nifH	NZ_ABEA03000205.1_1	anfH	100	274	0	0	1	274	1	274	2.44e-185	1425
EEG22235.1|Opitutaceae_bacterium_1	nifH	DBMP01000029.1_90	vnfH	85	274	42	0	1	274	1	274	1.56e-155	1206
EEG38049.1|Eubacterium_hallii_1	nifH	JALEKG010000119.1_9	nflH	78	259	48	2	1	259	1	251	1.01e-130	1029
EEG38057.1|Eubacterium_hallii_1	nifH	CACZNZ010000102.1_7	nflH	71	254	71	1	1	251	1	254	2.22e-112	895
EEG50047.1|hydrogenotrophicus_DSM_1	nifH	CACZNZ010000102.1_7	nflH	66	254	86	0	1	254	1	254	1.34e-109	875
EEG76181.1|Dethiobacter_alkaliphilus_1	nifH	JAJXWH010000032.1_49	vnfH	79	273	57	0	1	273	1	273	3.14e-149	1160
EEG80545.1|Desulfonatronospira_thiodismutans_1	nifH	DNPP01000068.1_28	vnfH	82	276	48	1	1	276	1	274	1.27e-152	1185
EEG91327.1|Coprococcus_comes_1	nifH	OMUY01000016.1_113	nflH	62	255	92	1	1	255	1	251	1.84e-106	852
EEG91338.1|Coprococcus_comes_1	nifH	JALEKG010000119.1_9	nflH	90	251	24	0	1	251	1	251	4.95e-151	1176
EEJ24463.1|Denitrovibrio_acetiphilus_1	nifH	QKFD01000024.1_189	vnfH	71	259	48	2	1	232	1	259	5.7e-118	928
EEK24542.1|Desulfomicrobium_baculatum_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	87	276	35	1	1	276	1	275	6.29e-163	1260
EEN16171.1|Desulfotomaculum_acetoxidans_1	nifH	NZ_UPPP01000074.1_60	vnfH	82	275	49	0	1	275	1	275	1.9e-153	1191
EEP56036.1|Clostridium_butyricum_1	nifH	NZ_AUUU01000066.1_15	vnfH	95	273	15	0	1	273	1	273	6.28e-172	1325
EEQ48627.1|Selenomonas_flueggei_1	nifH	CAADXO010000019.1_36	nflH	67	270	87	1	1	270	1	268	2.46e-118	941
EEQ59017.1|Clostridiales_bacterium_1	nifH	OMUY01000016.1_113	nflH	59	263	94	2	1	262	1	251	4.12e-99	799
EER67145.1|Allochromatium_vinosum_1	nifH	NZ_SMAO01000007.1_113	vnfH	98	294	5	1	1	294	1	293	3.19e-189	1454
EER76341.1|Methanocaldococcus_fervens_1	nifH	NC_013156.1_1160	nflH	100	279	0	0	1	279	1	279	6.53e-186	1434
EER82084.1|Methanocaldococcus_infernus_1	nifH	JAGSYV010000023.1_39	anfH	68	224	64	2	1	218	1	223	3.6e-100	797
EER82097.1|Methanocaldococcus_infernus_1	nifH	NC_014122.1_53	nflH	100	262	1	0	1	262	1	262	2.97e-172	1332
EER87422.1|Fibrobacter_succinogenes_1	nifH	JAEWDM010000040.1_232	vnfH	75	284	68	2	1	281	1	284	6.55e-141	1101
EES28798.1|Clostridium_cellulovorans_1	nifH	NZ_JAEEGC010000053.1_19	vnfH	89	272	30	0	1	272	1	272	2.72e-159	1233
EES29132.1|Clostridium_cellulovorans_1	nifH	JAEZKS010000250.1_8	nflH	56	317	113	4	1	290	1	316	4.83e-111	893
EES53484.1|Leptospirillum_ferrodiazotrophum_1	nifH	PLZT01000187.1_7	vnfH	85	297	39	2	1	291	1	297	1.51e-165	1282
EET62280.1|Marvinbryantia_formatexigens_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	68	276	84	2	1	274	1	275	1.85e-124	980
EET75863.1|Rothia_mucilaginosa_1	nifH	JAEXPS010000006.1_7	nifH	52	381	83	4	1	280	1	381	2.16e-108	883
EET88725.1|Clostridium_carboxidivorans_1	nifH	JALEKG010000119.1_9	nflH	78	253	53	1	1	253	1	251	2.21e-130	1026
EET88732.1|Clostridium_carboxidivorans_1	nifH	OMUY01000016.1_113	nflH	66	256	83	1	1	256	1	251	9.61e-110	876
EEU59346.1|Clostridium_papyrosolvens_1	nifH	NZ_MZGX01000024.1_42	vnfH	95	273	13	0	1	273	1	273	2.43e-172	1328
EEW04348.1|Pantoea_sp._1	nifH	DIDB01000228.1_21	vnfH	85	293	43	0	1	293	1	293	5.28e-169	1307
EEW25375.1|Rhodobacter_sp._1	nifH	CAIZGR010000378.1_10	vnfH	87	298	37	1	1	295	1	298	1.41e-170	1319
EEW34039.1|Mesorhizobium_opportunistum_1	nifH	CAINOE010000073.1_13	vnfH	91	299	26	1	1	297	1	299	5.65e-178	1373
EEX77752.1|Selenomonas_sputigena_1	nifH	CAADXO010000019.1_36	nflH	70	270	80	1	1	270	1	268	4.42e-121	961
EFA67824.1|Desulfovibrio_aespoeensis_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	88	275	32	0	1	275	1	275	7.26e-165	1274
EFA68738.1|Cylindrospermopsis_raciborskii_1	nifH	NZ_AJLK01000041.1_8	vnfH	95	296	14	2	1	295	1	295	4.64e-185	1424
EFB90680.1|Pyramidobacter_piscolens_1	nifH	LGFT01000025.1_50	nflH	60	260	94	2	1	251	1	259	7.61e-100	804
