	GenomeID	nifH	nifD	nifK	vnfD	vnfH	vnfK	anfD	anfH	anfK	nflD	nflH	ChlN	ChIl	ChlB
5728	GB_GCA_016792865.1												JAEUMJ010000052.1_3	JAEUMJ010000034.1_2	JAEUMJ010000052.1_2
5729	RS_GCF_001419985.1												NZ_LJAL01000001.1_264	NZ_LJAL01000001.1_261	NZ_LJAL01000001.1_263
5730	RS_GCF_000332295.1												NZ_KB235930.1_567	NZ_KB235930.1_569	NZ_KB235931.1_54
5731	RS_GCF_900184945.1												NZ_FXYF01000001.1_38	NZ_FXYF01000001.1_35	NZ_FXYF01000001.1_37
5732	RS_GCF_002192535.1												NZ_NAIA01000003.1_416	NZ_NAIA01000003.1_419	NZ_NAIA01000003.1_417
5733	GB_GCA_017644125.1												JAEPME010000001.1_289	JAEPME010000001.1_286	JAEPME010000001.1_288
5734	GB_GCA_017643905.1												JAEPMO010000018.1_35	JAEPMO010000018.1_32	JAEPMO010000018.1_34
5735	RS_GCF_900105095.1												NZ_LT629743.1_1381	NZ_LT629743.1_1384	NZ_LT629743.1_1382
5736	RS_GCF_013179805.1												NZ_SRRZ01000073.1_29	NZ_SRRZ01000073.1_31	NZ_SRRZ01000073.1_4
5737	GB_GCA_902825965.1												CADEDA010000027.1_26	CADEDA010000044.1_19	CADEDA010000027.1_27
5738	RS_GCF_900117425.1												NZ_FPEH01000023.1_46	NZ_FPEH01000023.1_43	NZ_FPEH01000023.1_45
5739	RS_GCF_000332215.1												NZ_ALWB01000017.1_27	NZ_ALWB01000017.1_29	NZ_ALWB01000017.1_28
5740	GB_GCA_016716065.1												JADJXA010000004.1_165	JADJXA010000006.1_282	JADJXA010000004.1_166
5741	RS_GCF_000332275.1												NZ_CM001776.1_2559	NZ_CM001776.1_2560	NZ_CM001776.1_945
5742	GB_GCA_006227785.1												SBFU01000334.1_3	SBFU01000327.1_1	SBFU01000334.1_2
5743	RS_GCF_018687475.1												NZ_CP061292.1_1382	NZ_CP061292.1_1380	NZ_CP061292.1_1381
5744	RS_GCF_012103215.1												NZ_JAAVNE010000055.1_15	NZ_JAAVNE010000055.1_12	NZ_JAAVNE010000055.1_14
5745	RS_GCF_900088535.1												NZ_LT578417.1_972	NZ_LT578417.1_974	NZ_LT578417.1_973
5746	RS_GCF_014199945.1												NZ_JACHOR010000002.1_717	NZ_JACHOR010000002.1_720	NZ_JACHOR010000002.1_718
5747	RS_GCF_000817735.3												NZ_JTJC03000017.1_14	NZ_JTJC03000017.1_12	NZ_JTJC03000001.1_259
5748	GB_GCA_903956845.1												CAJBOO010000120.1_3	CAJBOO010000235.1_11	CAJBOO010000120.1_2
5749	RS_GCF_018882155.1												NZ_JACVPA010000001.1_509	NZ_JACVPA010000001.1_507	NZ_JACVPA010000001.1_508
5750	RS_GCF_014637725.1												NZ_BMFC01000001.1_703	NZ_BMFC01000001.1_706	NZ_BMFC01000001.1_704
5751	GB_GCA_002280315.1												NCDS01000082.1_6	NCDS01000082.1_10	NCDS01000082.1_7
5752	RS_GCF_015840335.1												NZ_CP060395.1_173	NZ_CP060395.1_171	NZ_CP060395.1_172
5753	GB_GCA_903856805.1												CAIOCZ010000095.1_34	CAIOCZ010000020.1_1	CAIOCZ010000095.1_35
5754	RS_GCF_002855495.1												NZ_PKRO01000015.1_32	NZ_PKRO01000015.1_29	NZ_PKRO01000015.1_31
5755	RS_GCF_000442255.1												NZ_KE557285.1_121	NZ_KE557285.1_125	NZ_KE557285.1_122
5756	RS_GCF_001270065.2												NZ_LFYT02000001.1_60	NZ_LFYT02000001.1_63	NZ_LFYT02000001.1_61
5757	GB_GCA_009927495.1												RFMX01000326.1_7	RFMX01000129.1_2	RFMX01000326.1_8
5758	RS_GCF_001402795.1												NZ_LIRE01000205.1_1	NZ_LIRE01000205.1_3	NZ_LIRE01000205.1_2
5759	RS_GCF_018263905.1												NZ_JAAFZU010000023.1_120	NZ_JAAFZU010000023.1_116	NZ_JAAFZU010000012.1_158
5760	GB_GCA_009927815.1												RFMI01000032.1_9	RFMI01000032.1_12	RFMI01000032.1_10
5761	RS_GCF_013404595.1												NZ_JABVAX010000008.1_118	NZ_JABVAX010000008.1_121	NZ_JABVAX010000008.1_119
5762	GB_GCA_011362545.1												DSTP01000107.1_9	DSTP01000107.1_12	DSTP01000107.1_10
5763	GB_GCA_903871735.1												CAIQHU010000178.1_22	CAIQHU010000178.1_24	CAIQHU010000178.1_23
5764	GB_GCA_902562285.1												CACESU010000009.1_20	CACESU010000009.1_17	CACESU010000009.1_19
5765	GB_GCA_009927445.1												RFMZ01000213.1_42	RFMZ01000213.1_44	RFMZ01000213.1_43
5766	RS_GCF_000317125.1												NC_019695.1_4520	NC_019695.1_4518	NC_019695.1_243
5767	GB_GCA_903828535.1												CAIKMN010000011.1_157	CAIKMN010000011.1_154	CAIKMN010000011.1_156
5768	RS_GCF_900109455.1												NZ_FOAG01000008.1_102	NZ_FOAG01000008.1_105	NZ_FOAG01000008.1_103
5769	RS_GCF_002368335.1												NZ_AP018288.1_2493	NZ_AP018288.1_2491	NZ_AP018288.1_3938
5770	RS_GCF_003574395.1												NZ_KZ984538.1_129	NZ_KZ984538.1_133	NZ_KZ984538.1_130
5771	RS_GCF_000585415.1												NZ_KK073876.1_2260	NZ_KK073876.1_2257	NZ_KK073876.1_2259
5772	RS_GCF_900184895.1												NZ_FXZK01000001.1_1178	NZ_FXZK01000001.1_1175	NZ_FXZK01000001.1_1177
5773	GB_GCA_016882525.1												VGPU01000015.1_19	VGPU01000015.1_17	VGPU01000015.1_18
5774	RS_GCF_002115805.1												NZ_JFKC01000024.1_52	NZ_JFKC01000024.1_49	NZ_JFKC01000024.1_51
5775	GB_GCA_003565055.1												PXDM01000424.1_1	PXDM01000118.1_5	PXDM01000528.1_2
5776	GB_GCA_009924455.1												RFRO01000058.1_9	RFRO01000092.1_10	RFRO01000058.1_10
5777	GB_GCA_002292975.1												DBCI01000033.1_9	DBCI01000110.1_1	DBCI01000033.1_10
5778	RS_GCF_014849525.1												NZ_JACJNU010000057.1_2	NZ_JACJNU010000057.1_3	NZ_JACJNU010000053.1_291
5779	GB_GCA_003963005.1												RXJW01000033.1_42	RXJW01000033.1_45	RXJW01000033.1_43
5780	GB_GCA_017390475.1												JAFPBO010000026.1_179	JAFPBO010000026.1_176	JAFPBO010000026.1_178
5781	GB_GCA_015272465.1												JACYLR010000113.1_36	JACYLR010000113.1_35	JACYLR010000245.1_8
5782	RS_GCF_900172355.1												NZ_FWFZ01000004.1_88	NZ_FWFZ01000004.1_91	NZ_FWFZ01000004.1_89
5783	RS_GCF_009380135.2												NZ_WHUT02000002.1_172	NZ_WHUT02000002.1_175	NZ_WHUT02000002.1_173
5784	RS_GCF_000018865.1												NC_010175.1_2821	NC_010175.1_2818	NC_010175.1_2820
5785	RS_GCF_018687935.1												NZ_CP061308.1_1540	NZ_CP061308.1_1538	NZ_CP061308.1_1539
5786	GB_GCA_002396505.1												DGYA01000075.1_23	DGYA01000075.1_25	DGYA01000075.1_24
5787	RS_GCF_900176405.1												NZ_FWXJ01000004.1_83	NZ_FWXJ01000004.1_86	NZ_FWXJ01000004.1_84
5788	GB_GCA_903948045.1												CAJAXU010000172.1_20	CAJAXU010000172.1_17	CAJAXU010000172.1_19
5789	GB_GCA_012032275.1												JAAURK010000185.1_1	JAAURK010000037.1_6	JAAURK010000037.1_3
5790	RS_GCF_005222785.1												NZ_STGH01000001.1_1484	NZ_STGH01000001.1_1481	NZ_STGH01000001.1_1483
5791	RS_GCF_014698235.1												NZ_JACJSP010000007.1_97	NZ_JACJSP010000007.1_95	NZ_JACJSP010000010.1_9
5792	RS_GCF_018881855.1												NZ_JACVPN010000001.1_442	NZ_JACVPN010000001.1_445	NZ_JACVPN010000001.1_443
5793	GB_GCA_003211515.1												QCSN01000007.1_2	QCSN01000005.1_87	QCSN01000007.1_1
5794	RS_GCF_019203965.1												NZ_CP076448.1_562	NZ_CP076448.1_565	NZ_CP076448.1_563
5795	RS_GCF_018205975.1												NZ_CP073577.1_190	NZ_CP073577.1_187	NZ_CP073577.1_189
5796	GB_GCA_016463595.1												JAEMQZ010000014.1_1	JAEMQZ010000106.1_2	JAEMQZ010000106.1_3
5797	RS_GCF_013378075.1												NZ_CP051131.1_1339	NZ_CP051131.1_1336	NZ_CP051131.1_1338
5798	GB_GCA_013297675.1												JAAFHZ010000007.1_55	JAAFHZ010000007.1_54	JAAFHZ010000106.1_10
5799	RS_GCF_000013565.1												NC_007802.1_160	NC_007802.1_157	NC_007802.1_159
5800	RS_GCF_002949795.1												NZ_CP026692.1_2265	NZ_CP026692.1_2263	NZ_CP026692.1_4494
5801	RS_GCF_000516515.1												NZ_KI911784.1_3296	NZ_KI911784.1_3293	NZ_KI911784.1_3295
5802	RS_GCF_009915765.1												NZ_JAABLQ010000001.1_28	NZ_JAABLQ010000001.1_31	NZ_JAABLQ010000001.1_29
5803	GB_GCA_017115045.1												JABXKK010000098.1_127	JABXKK010000098.1_129	JABXKK010000098.1_164
5804	GB_GCA_013002405.1												JABDKA010000086.1_2	JABDKA010000086.1_5	JABDKA010000086.1_3
5805	RS_GCF_900129875.1												NZ_FQXC01000003.1_508	NZ_FQXC01000003.1_511	NZ_FQXC01000003.1_509
5806	GB_GCA_015207035.1												JADEXQ010000005.1_10	JADEXQ010000005.1_11	JADEXQ010000039.1_26
5807	GB_GCA_903908555.1												CAIVSG010000009.1_3	CAIVSG010000098.1_1	CAIVSG010000009.1_2
5808	RS_GCF_000196515.1												NC_014248.1_2813	NC_014248.1_2815	NC_014248.1_4274
5809	GB_GCA_003512825.1												DOOI01000158.1_2	DOOI01000009.1_9	DOOI01000009.1_14
5810	GB_GCA_013821605.1												JACDGP010000095.1_7	JACDGP010000095.1_5	JACDGP010000095.1_6
5811	GB_GCA_903970185.1												CAJCIC010000126.1_49	CAJCIC010000126.1_52	CAJCIC010000126.1_50
5812	GB_GCA_015693905.1												CP065161.1_1889	CP065161.1_1892	CP065161.1_1890
5813	GB_GCA_009921785.1												RFXE01000373.1_2	RFXE01000092.1_2	RFXE01000218.1_5
5814	GB_GCA_903930095.1												CAIYXE010000366.1_1	CAIYXE010000366.1_4	CAIYXE010000366.1_2
5815	GB_GCA_002483225.1												DLHL01000027.1_57	DLHL01000027.1_60	DLHL01000027.1_58
5816	GB_GCA_011390265.1												JAABSU010000041.1_10	JAABSU010000041.1_9	JAABSU010000040.1_1
5817	GB_GCA_001913845.2												MKGP02000080.1_31	MKGP02000080.1_29	MKGP02000015.1_28
5818	RS_GCF_012163145.1												NZ_JAAVTX010000002.1_603	NZ_JAAVTX010000002.1_600	NZ_JAAVTX010000002.1_602
5819	GB_GCA_016868355.1												VGHB01000008.1_44	VGHB01000008.1_41	VGHB01000008.1_43
5820	RS_GCF_000154785.2												NC_015741.1_77	NC_015741.1_80	NC_015741.1_78
5821	GB_GCA_903943975.1												CAJAQB010000001.1_79	CAJAQB010000001.1_81	CAJAQB010000001.1_80
5822	RS_GCF_001425165.1												NZ_LMDU01000017.1_104	NZ_LMDU01000017.1_107	NZ_LMDU01000017.1_105
5823	RS_GCF_002252635.1												NZ_NQKX01000008.1_141	NZ_NQKX01000008.1_139	NZ_NQKX01000008.1_140
5824	RS_GCF_004366635.1												NZ_SORN01000003.1_215	NZ_SORN01000003.1_212	NZ_SORN01000003.1_214
5825	GB_GCA_009992615.1												JAACVA010000076.1_11	JAACVA010000076.1_14	JAACVA010000076.1_12
5826	GB_GCA_903889595.1												CAISYI010000270.1_4	CAISYI010000158.1_3	CAISYI010000236.1_8
5827	RS_GCF_900143535.1												NZ_FRFA01000016.1_54	NZ_FRFA01000016.1_51	NZ_FRFA01000016.1_53
5828	RS_GCF_900107415.1												NZ_FNPX01000016.1_43	NZ_FNPX01000016.1_40	NZ_FNPX01000016.1_42
5829	GB_GCA_011331985.1												DSPX01000128.1_18	DSPX01000028.1_2	DSPX01000202.1_46
5830	GB_GCA_003216815.1												QCIG01000030.1_1	QCIG01000015.1_1	QCIG01000030.1_2
5831	RS_GCF_014217855.1												NZ_CP059059.1_1657	NZ_CP059059.1_1655	NZ_CP059059.1_1656
5832	RS_GCF_000814025.1												NZ_JWLL01000010.1_22	NZ_JWLL01000010.1_19	NZ_JWLL01000010.1_21
5833	GB_GCA_016717335.1												JADKFS010000001.1_1000	JADKFS010000001.1_997	JADKFS010000001.1_999
5834	GB_GCA_004292745.1												RDXH01000263.1_5	RDXH01000141.1_1	RDXH01000025.1_5
5835	GB_GCA_903939555.1												CAJAHV010000189.1_10	CAJAHV010000170.1_2	CAJAHV010000189.1_11
5836	GB_GCA_011765465.1												CP050265.1_217	CP050265.1_214	CP050265.1_216
5837	GB_GCA_019084245.1												JAHRFE010000027.1_255	JAHRFE010000027.1_252	JAHRFE010000027.1_254
5838	GB_GCA_002705465.1												PAGS01000025.1_7	PAGS01000046.1_3	PAGS01000025.1_8
5839	RS_GCF_017795885.1												NZ_CP059297.1_892	NZ_CP059297.1_889	NZ_CP059297.1_891
5840	GB_GCA_016709225.1												JADJEE010000012.1_450	JADJEE010000012.1_453	JADJEE010000012.1_451
5841	RS_GCF_014696345.1												NZ_JACJPY010000009.1_78	NZ_JACJPY010000009.1_76	NZ_JACJPY010000009.1_77
5842	RS_GCF_000382265.1												NZ_KB907976.1_140	NZ_KB907976.1_143	NZ_KB907976.1_141
5843	GB_GCA_902589115.1												CACIRS010000001.1_22	CACIRS010000001.1_24	CACIRS010000001.1_23
5844	RS_GCF_001422985.1												NZ_LMNL01000001.1_442	NZ_LMNL01000001.1_445	NZ_LMNL01000001.1_443
5845	RS_GCF_006716865.1												NZ_VFPT01000001.1_301	NZ_VFPT01000001.1_298	NZ_VFPT01000001.1_300
5846	RS_GCF_001269365.1												NZ_CXOM01000001.1_813	NZ_CXOM01000001.1_810	NZ_CXOM01000001.1_812
5847	RS_GCF_000332335.1												NZ_KB235948.1_1345	NZ_KB235948.1_1347	NZ_KB235948.1_1038
5848	RS_GCF_001293525.1												NZ_BBYR01000007.1_94	NZ_BBYR01000007.1_91	NZ_BBYR01000007.1_93
5849	RS_GCF_000715015.1												NZ_JMIW01000003.1_119	NZ_JMIW01000003.1_116	NZ_JMIW01000003.1_118
5850	RS_GCF_000153045.1												NZ_CH724159.1_1021	NZ_CH724159.1_1023	NZ_CH724159.1_1022
5851	RS_GCF_008710275.1												NZ_VYQE01000004.1_245	NZ_VYQE01000004.1_248	NZ_VYQE01000004.1_246
5852	GB_GCA_003599455.1												QZKF01000082.1_68	QZKF01000082.1_71	QZKF01000082.1_69
5853	GB_GCA_903906325.1												CAIVJV010000270.1_3	CAIVJV010000323.1_2	CAIVJV010000270.1_2
5854	GB_GCA_001464035.1												LNEC01000017.1_25	LNEC01000017.1_22	LNEC01000017.1_24
5855	GB_GCA_003279945.1												QCGK01000018.1_20	QCGK01000018.1_18	QCGK01000018.1_19
5856	RS_GCF_001870675.1												NZ_MEHT01000018.1_74	NZ_MEHT01000018.1_77	NZ_MEHT01000018.1_75
5857	GB_GCA_002083435.1												LWDJ01000046.1_26	LWDJ01000046.1_29	LWDJ01000046.1_27
5858	GB_GCA_003211205.1												QCTJ01000006.1_28	QCTJ01000006.1_26	QCTJ01000006.1_27
5859	GB_GCA_004367505.1												SFCB01000106.1_2	SFCB01000037.1_9	SFCB01000037.1_11
5860	GB_GCA_903890265.1												CAITAM010000592.1_6	CAITAM010000286.1_5	CAITAM010000592.1_7
5861	GB_GCA_903837335.1												CAILUH010000002.1_14	CAILUH010000002.1_12	CAILUH010000002.1_13
5862	RS_GCF_000317635.1												NC_019779.1_1056	NC_019779.1_1055	NC_019779.1_277
5863	RS_GCF_003340555.1												NZ_QPLJ01000003.1_154	NZ_QPLJ01000003.1_151	NZ_QPLJ01000003.1_153
5864	RS_GCF_900107585.1												NZ_FNQM01000004.1_165	NZ_FNQM01000004.1_168	NZ_FNQM01000004.1_166
5865	RS_GCF_900129845.1												NZ_FQXB01000003.1_283	NZ_FQXB01000003.1_286	NZ_FQXB01000003.1_284
5866	RS_GCF_002368435.1												NZ_AP018268.1_4490	NZ_AP018268.1_4488	NZ_AP018268.1_223
5867	GB_GCA_018241525.1												JAFEDR010000009.1_978	JAFEDR010000009.1_975	JAFEDR010000009.1_977
5868	GB_GCA_018969975.1												JAGWXI010000037.1_3	JAGWXI010000023.1_36	JAGWXI010000037.1_2
5869	RS_GCF_000214035.2												NZ_AFHG01000059.1_297	NZ_AFHG01000059.1_294	NZ_AFHG01000059.1_296
5870	GB_GCA_002331565.1												DCZC01000221.1_8	DCZC01000031.1_9	DCZC01000031.1_11
5871	RS_GCF_900156535.1												NZ_FTNV01000003.1_341	NZ_FTNV01000003.1_344	NZ_FTNV01000003.1_342
5872	GB_GCA_003550665.1												PUKW01000227.1_5	PUKW01000227.1_8	PUKW01000227.1_6
5873	RS_GCF_000153825.1												NZ_DS022299.1_328	NZ_DS022299.1_326	NZ_DS022299.1_327
5874	RS_GCF_003344785.1												NZ_QPMK01000001.1_365	NZ_QPMK01000001.1_362	NZ_QPMK01000001.1_364
5875	GB_GCA_903830725.1												CAIKVH010000043.1_59	CAIKVH010000043.1_61	CAIKVH010000043.1_60
5876	GB_GCA_016462905.1												JAEMSI010000007.1_7	JAEMSI010000007.1_9	JAEMSI010000007.1_8
5877	RS_GCF_014697105.1												NZ_JACJRF010000004.1_124	NZ_JACJRF010000004.1_122	NZ_JACJRF010000001.1_106
5878	GB_GCA_002928515.1												PERI01000002.1_100	PERI01000002.1_103	PERI01000002.1_101
5879	RS_GCF_902498745.1												NZ_LR701479.1_1691	NZ_LR701479.1_1688	NZ_LR701479.1_1690
5880	GB_GCA_001602435.1												CP012156.1_2949	CP012156.1_2946	CP012156.1_2948
5881	GB_GCA_007125415.1												SLDH01000317.1_14	SLDH01000317.1_11	SLDH01000317.1_13
5882	RS_GCF_001969365.1												NZ_CP019315.1_12	NZ_CP019315.1_15	NZ_CP019315.1_13
5883	RS_GCF_900188385.1												NZ_FZOI01000019.1_50	NZ_FZOI01000019.1_47	NZ_FZOI01000019.1_49
5884	RS_GCF_000153125.2												NZ_CM002299.1_1231	NZ_CM002299.1_1228	NZ_CM002299.1_1230
5885	RS_GCF_014651375.1												NZ_BMWT01000009.1_35	NZ_BMWT01000009.1_32	NZ_BMWT01000009.1_34
5886	GB_GCA_903846425.1												CAINAY010000326.1_2	CAINAY010000086.1_5	CAINAY010000086.1_6
5887	GB_GCA_903934745.1												CAIZOZ010000462.1_5	CAIZOZ010000462.1_3	CAIZOZ010000462.1_4
5888	RS_GCF_014224355.1												NZ_VNWP01000004.1_198	NZ_VNWP01000004.1_196	NZ_VNWP01000004.1_197
5889	GB_GCA_018066915.1												JAGPVV010000348.1_4	JAGPVV010000348.1_7	JAGPVV010000348.1_5
5890	GB_GCA_018242145.1												JAFECN010000083.1_5	JAFECN010000083.1_2	JAFECN010000083.1_4
5891	GB_GCA_003567615.1												PWZC01000060.1_3	PWZC01000344.1_2	PWZC01000060.1_2
5892	RS_GCF_007954425.1												NZ_CP042345.1_1825	NZ_CP042345.1_1828	NZ_CP042345.1_1826
5893	RS_GCF_003003845.1												NZ_PVWO01000682.1_1	NZ_PVWO01000582.1_1	NZ_PVWO01000261.1_1
5894	GB_GCA_903928835.1												CAIYSK010000373.1_2	CAIYSK010000418.1_2	CAIYSK010000373.1_3
5895	GB_GCA_015272325.1												JACYLU010000001.1_117	JACYLU010000001.1_115	JACYLU010000001.1_160
5896	GB_GCA_903819605.1												CAIJEA010000652.1_6	CAIJEA010000560.1_3	CAIJEA010000560.1_2
5897	RS_GCF_003065385.1												NZ_CP023277.1_1447	NZ_CP023277.1_1445	NZ_CP023277.1_1446
5898	RS_GCF_002868735.1												NZ_CP025612.1_438	NZ_CP025612.1_441	NZ_CP025612.1_439
5899	RS_GCF_015207985.1												NZ_JADEVV010000011.1_29	NZ_JADEVV010000011.1_31	NZ_JADEVV010000026.1_13
5900	RS_GCF_004761875.1												NZ_SJEY01000008.1_17	NZ_SJEY01000008.1_20	NZ_SJEY01000008.1_18
5901	GB_GCA_903861575.1												CAIOUR010000065.1_2	CAIOUR010000276.1_3	CAIOUR010000276.1_1
5902	GB_GCA_003136615.1												PLFA01000181.1_6	PLFA01000136.1_1	PLFA01000181.1_7
5903	GB_GCA_016791445.1												JAEUMP010000013.1_69	JAEUMP010000013.1_72	JAEUMP010000013.1_70
5904	RS_GCF_018739885.1												NZ_JADOES010000052.1_22	NZ_JADOES010000052.1_24	NZ_JADOES010000034.1_19
5905	RS_GCF_009827455.1												NZ_WTYZ01000001.1_2511	NZ_WTYZ01000001.1_2508	NZ_WTYZ01000001.1_2510
5906	RS_GCF_000284455.1												NC_017039.1_3158	NC_017039.1_3157	NC_017039.1_2236
5907	RS_GCF_008271465.1												NZ_VMDU01000004.1_85	NZ_VMDU01000004.1_88	NZ_VMDU01000004.1_86
5908	RS_GCF_004745635.1												NZ_SRLB01000010.1_215	NZ_SRLB01000010.1_218	NZ_SRLB01000010.1_216
5909	GB_GCA_903944725.1												CAJASX010000054.1_87	CAJASX010000054.1_89	CAJASX010000054.1_88
5910	RS_GCF_000786205.1												NZ_JROH01000005.1_100	NZ_JROH01000005.1_103	NZ_JROH01000005.1_101
5911	GB_GCA_002256005.1												NKIQ01000002.1_127	NKIQ01000002.1_130	NKIQ01000002.1_128
5912	GB_GCA_001296005.1												LJHR01000005.1_173	LJHR01000005.1_176	LJHR01000005.1_174
5913	GB_GCA_018399015.1												CP073761.1_1240	CP073761.1_1237	CP073761.1_1239
5914	GB_GCA_016125515.1												WGLO01000011.1_124	WGLO01000011.1_121	WGLO01000011.1_123
5915	GB_GCA_903896615.1												CAITYM010000130.1_24	CAITYM010000130.1_26	CAITYM010000130.1_25
5916	RS_GCF_007995245.1												NZ_VCBA01000012.1_62	NZ_VCBA01000012.1_65	NZ_VCBA01000012.1_63
5917	GB_GCA_903893215.1												CAITLJ010000033.1_1	CAITLJ010000013.1_2	CAITLJ010000013.1_24
5918	RS_GCF_004323185.1												NZ_NAPS01000001.1_1779	NZ_NAPS01000001.1_1781	NZ_NAPS01000002.1_1969
5919	GB_GCA_003136595.1												PLEY01000190.1_7	PLEY01000123.1_3	PLEY01000190.1_8
5920	GB_GCA_012031475.1												JAAUTJ010000029.1_11	JAAUTJ010000029.1_13	JAAUTJ010000386.1_5
5921	GB_GCA_003523185.1												DPGN01000055.1_42	DPGN01000055.1_39	DPGN01000055.1_41
5922	GB_GCA_016780825.1												JADHLF010000030.1_2	JADHLF010000063.1_3	JADHLF010000063.1_1
5923	GB_GCA_003265685.1												KZ836125.1_15	KZ836125.1_18	KZ836125.1_16
5924	GB_GCA_003818495.1												RPRK01000046.1_20	RPRK01000046.1_17	RPRK01000046.1_19
5925	GB_GCA_001602455.1												CP012157.1_1551	CP012157.1_1548	CP012157.1_1550
5926	GB_GCA_018882835.1												VERE01000032.1_32	VERE01000032.1_29	VERE01000032.1_31
5927	RS_GCF_003340565.1												NZ_QPLK01000004.1_140	NZ_QPLK01000004.1_143	NZ_QPLK01000004.1_141
5928	RS_GCF_002158905.1												NZ_CP021431.1_3536	NZ_CP021431.1_3539	NZ_CP021431.1_3537
5929	GB_GCA_011047485.1												DSNA01000220.1_3	DSNA01000220.1_4	DSNA01000220.1_2
5930	RS_GCF_003261235.1												NZ_CP030085.1_345	NZ_CP030085.1_347	NZ_CP030085.1_346
5931	GB_GCA_903921135.1												CAIXOY010000441.1_1	CAIXOY010000441.1_3	CAIXOY010000441.1_2
5932	GB_GCA_018607995.1												JABBAL010000017.1_48	JABBAL010000017.1_51	JABBAL010000017.1_49
5933	GB_GCA_014359905.1												JACIYP010000066.1_3	JACIYP010000157.1_10	JACIYP010000066.1_2
5934	RS_GCF_002797915.1												NZ_PGTY01000002.1_161	NZ_PGTY01000002.1_164	NZ_PGTY01000002.1_162
5935	GB_GCA_016741895.1												JACVCT010000008.1_23	JACVCT010000008.1_26	JACVCT010000008.1_24
5936	RS_GCF_002368395.1												NZ_AP018254.1_4778	NZ_AP018254.1_4780	NZ_AP018254.1_4000
5937	GB_GCA_902606585.1												CACLGX010000032.1_4	CACLGX010000023.1_25	CACLGX010000032.1_5
5938	RS_GCF_002252705.1												NZ_NQLA01000017.1_22	NZ_NQLA01000017.1_20	NZ_NQLA01000017.1_21
5939	GB_GCA_001642945.1												LGRT01000013.1_207	LGRT01000013.1_204	LGRT01000013.1_206
5940	RS_GCF_002205845.1												NZ_NISI01000007.1_147	NZ_NISI01000007.1_144	NZ_NISI01000007.1_146
5941	GB_GCA_016124195.1												WGOE01000002.1_353	WGOE01000002.1_350	WGOE01000002.1_352
5942	GB_GCA_016937725.1												JAFGVZ010000128.1_27	JAFGVZ010000169.1_2	JAFGVZ010000128.1_28
5943	GB_GCA_018241545.1												JAFEDP010000015.1_8	JAFEDP010000015.1_11	JAFEDP010000015.1_9
5944	RS_GCF_014280235.1												NZ_CP047940.1_1768	NZ_CP047940.1_1770	NZ_CP047940.1_1769
5945	RS_GCF_012932215.1												NZ_CP048789.1_84	NZ_CP048789.1_88	NZ_CP048789.1_85
5946	GB_GCA_002342365.1												DDPV01000021.1_9	DDPV01000021.1_12	DDPV01000021.1_10
5947	RS_GCF_014696355.1												NZ_JACJQA010000026.1_128	NZ_JACJQA010000026.1_126	NZ_JACJQA010000026.1_127
5948	GB_GCA_019216885.1												JAAQRC010000001.1_1004	JAAQRC010000001.1_3049	JAAQRC010000001.1_3043
5949	RS_GCF_018882125.1												NZ_JACVOZ010000003.1_226	NZ_JACVOZ010000003.1_224	NZ_JACVOZ010000003.1_225
5950	GB_GCA_002749975.1												PEIG01000003.1_18	PEIG01000003.1_21	PEIG01000020.1_69
5951	RS_GCF_001425865.1												NZ_LMDS01000001.1_497	NZ_LMDS01000001.1_494	NZ_LMDS01000001.1_496
5952	GB_GCA_903862155.1												CAIOXF010000002.1_9	CAIOXF010000002.1_11	CAIOXF010000002.1_10
5953	GB_GCA_019195455.1												CP078073.1_3150	CP078073.1_3147	CP078073.1_3149
5954	RS_GCF_005222815.1												NZ_STGB01000006.1_321	NZ_STGB01000006.1_324	NZ_STGB01000006.1_322
5955	RS_GCF_001720465.1												NZ_CP017113.1_2636	NZ_CP017113.1_2639	NZ_CP017113.1_2637
5956	GB_GCA_902564695.1												CACFCB010000019.1_24	CACFCB010000019.1_23	CACFCB010000019.1_25
5957	GB_GCA_001399705.1												LJCR01000094.1_2	LJCR01001705.1_2	LJCR01002670.1_1
5958	GB_GCA_903918115.1												CAIXDG010000173.1_17	CAIXDG010000173.1_15	CAIXDG010000173.1_16
5959	RS_GCF_003129565.1												NZ_QETF01000022.1_8	NZ_QETF01000022.1_11	NZ_QETF01000022.1_9
5960	GB_GCA_012034615.1												JAAUPA010000105.1_10	JAAUPA010000105.1_12	JAAUPA010000062.1_14
5961	GB_GCA_015295835.1												DVEG01000005.1_136	DVEG01000005.1_134	DVEG01000014.1_1
5962	RS_GCF_003864295.1												NZ_BDQK01000006.1_159	NZ_BDQK01000006.1_161	NZ_BDQK01000007.1_133
5963	GB_GCA_003003725.1												PVWI01000079.1_9	PVWI01000079.1_6	PVWI01000204.1_4
5964	GB_GCA_013823855.1												PNMW01000040.1_18	PNMW01000040.1_21	PNMW01000040.1_19
5965	GB_GCA_002709955.1												PAQY01000022.1_220	PAQY01000022.1_217	PAQY01000022.1_219
5966	GB_GCA_009919175.1												RGCL01000019.1_43	RGCL01000019.1_40	RGCL01000019.1_42
5967	GB_GCA_003208835.1												QCVD01000020.1_29	QCVD01000020.1_27	QCVD01000020.1_28
5968	GB_GCA_003215555.1												QCKE01000003.1_123	QCKE01000003.1_121	QCKE01000003.1_122
