	Database	OrgGene	Gene	SeqID	EValue	Bitscore	AlnLength
4802	Buckley	nifH	ChIl	AEWJ01000022_1	1e-41	142.6	266
16914	Mise	nifH	ChIl	WP_012045780.1	1e-41	137.8	267
16913	Mise	nifH	ChIl	WP_096569143.1	1e-41	137.8	280
20719	Zehr	nifH	nifH	AAL07973.1|uncultured_bacterium_1	1e-41	142.7	151
2176	Buckley	nifH	nifH	AY091908_1	1e-41	142.7	152
20722	Zehr	nifH	nifH	AAF61001.1|unidentified_nitrogen-fixing_1	1.1e-41	142.7	151
16915	Mise	nifH	ChIl	WP_104908765.1	1.1e-41	137.6	289
20723	Zehr	nifH	nifH	AAU05757.1|uncultured_nitrogen-fixing_1	1.1e-41	142.7	160
20724	Zehr	nifH	nifH	ADM51750.1|uncultured_bacterium_1	1.1e-41	142.6	151
20725	Zehr	nifH	nifH	ADM63697.1|uncultured_bacterium_1	1.1e-41	142.6	151
2178	Buckley	nifH	nifH	AY091899_1	1.1e-41	142.6	152
20720	Zehr	nifH	nifH	ABD74334.1|uncultured_nitrogen-fixing_1	1.1e-41	142.7	153
14486	Mise	nifH	ChIl	WP_028319054.1	1.1e-41	139.3	260
14480	Mise	nifH	ChIl	WP_073478409.1	1.1e-41	139.4	270
14484	Mise	nifH	ChIl	WP_016919583.1	1.1e-41	139.3	270
24932	Zehr	nifH	ChIl	ADK83816.1|Desulfarculus_baarsii_1	1.1e-41	142.6	258
7726	FunGene	vnfD	ChlB	AGK98263;size=1;/1-460	1.1e-41	133.5	402
4803	Buckley	nifH	ChIl	CP002085_1	1.1e-41	142.6	258
14485	Mise	nifH	ChIl	WP_021759922.1	1.1e-41	139.3	262
14478	Mise	nifH	ChIl	WP_109027624.1	1.1e-41	139.4	271
14487	Mise	nifH	ChIl	WP_204150499.1	1.1e-41	139.3	272
20721	Zehr	nifH	nifH	BAA00565.1|Leptolyngbya_boryana_1	1.1e-41	142.7	265
14481	Mise	nifH	ChIl	WP_008319411.1	1.1e-41	139.3	274
14482	Mise	nifH	ChIl	WP_103668902.1	1.1e-41	139.3	271
14483	Mise	nifH	ChIl	WP_027144886.1	1.1e-41	139.3	278
14479	Mise	nifH	ChIl	WP_027690712.1	1.1e-41	139.4	278
20726	Zehr	nifH	nifH	ADM51445.1|uncultured_bacterium_1	1.2e-41	142.6	151
16917	Mise	nifH	ChIl	WP_073640621.1	1.2e-41	137.6	294
16916	Mise	nifH	ChIl	WP_214434195.1	1.2e-41	137.6	295
7686	FunGene	vnfD	nflH	BAH06671;size=2;/1-460	1.2e-41	133.3	422
20729	Zehr	nifH	nifH	ACZ53864.1|uncultured_soil_1	1.2e-41	142.5	168
14491	Mise	nifH	ChIl	WP_015930533.1	1.2e-41	139.2	281
14490	Mise	nifH	ChIl	WP_012627797.1	1.2e-41	139.2	274
14489	Mise	nifH	ChIl	WP_115683819.1	1.2e-41	139.3	265
20730	Zehr	nifH	nifH	ADM51731.1|uncultured_bacterium_1	1.2e-41	142.5	153
20727	Zehr	nifH	nifH	ABD74398.1|uncultured_nitrogen-fixing_1	1.2e-41	142.5	153
20728	Zehr	nifH	nifH	ADM51701.1|uncultured_bacterium_1	1.2e-41	142.5	153
14488	Mise	nifH	ChIl	WP_092620711.1	1.2e-41	139.3	275
24933	Zehr	nifH	ChIl	EEG18913.1|Opitutaceae_bacterium_1	1.2e-41	142.5	261
2179	Buckley	nifH	nifH	HM182123_1	1.2e-41	142.4	152
2180	Buckley	nifH	nifH	HM182140_1	1.2e-41	142.4	152
2181	Buckley	nifH	nifH	FJ347423_1	1.3e-41	142.4	214
2182	Buckley	nifH	nifH	AY091874_1	1.3e-41	142.3	152
16919	Mise	nifH	ChIl	WP_039737838.1	1.3e-41	137.4	295
16918	Mise	nifH	ChIl	WP_013192381.1	1.3e-41	137.5	276
2183	Buckley	nifH	nifH	FJ347445_1	1.3e-41	142.3	214
4805	Buckley	nifH	ChIl	J05111_1	1.3e-41	142.3	268
20735	Zehr	nifH	nifH	ADM63690.1|uncultured_bacterium_1	1.3e-41	142.4	151
4804	Buckley	nifH	ChIl	CP0007811_1	1.3e-41	142.3	265
20733	Zehr	nifH	nifH	CAA43132.1|Clostridium_cellulolyticum_1	1.3e-41	142.4	209
20732	Zehr	nifH	nifH	ADM49781.1|uncultured_bacterium_1	1.3e-41	142.4	152
20731	Zehr	nifH	nifH	ADM49764.1|uncultured_bacterium_1	1.3e-41	142.4	152
14496	Mise	nifH	ChIl	WP_106822097.1	1.3e-41	139.1	269
14495	Mise	nifH	ChIl	WP_092121096.1	1.3e-41	139.1	268
20734	Zehr	nifH	nifH	AAK91289.1|uncultured_bacterium_1	1.3e-41	142.4	151
14494	Mise	nifH	ChIl	WP_062188556.1	1.3e-41	139.1	273
14493	Mise	nifH	ChIl	WP_096575122.1	1.3e-41	139.1	272
14492	Mise	nifH	ChIl	WP_022850366.1	1.3e-41	139.2	270
20742	Zehr	nifH	nifH	ADM51373.1|uncultured_bacterium_1	1.4e-41	142.3	151
20741	Zehr	nifH	nifH	ACZ53881.1|uncultured_soil_1	1.4e-41	142.3	168
20740	Zehr	nifH	nifH	AAU05756.1|uncultured_nitrogen-fixing_1	1.4e-41	142.3	160
20739	Zehr	nifH	nifH	AAL07970.1|uncultured_bacterium_1	1.4e-41	142.3	153
20738	Zehr	nifH	nifH	ADM49786.1|uncultured_bacterium_1	1.4e-41	142.3	152
20737	Zehr	nifH	nifH	CDF28309.1|Methanobrevibacter_smithii_1	1.4e-41	142.3	215
20736	Zehr	nifH	nifH	ACL35557.1|uncultured_bacterium_1	1.4e-41	142.3	153
24934	Zehr	nifH	ChIl	AAA22008.1|Nostoc_sp._1	1.4e-41	142.3	268
7168	FunGene	nifD	ChlB	A4SFU9	1.4e-41	136.2	344
14498	Mise	nifH	ChIl	WP_027183856.1	1.4e-41	139.0	268
14497	Mise	nifH	ChIl	WP_111346975.1	1.4e-41	139.0	273
16920	Mise	nifH	ChIl	WP_191756245.1	1.4e-41	137.4	285
14499	Mise	nifH	ChIl	WP_028577402.1	1.4e-41	139.0	267
2186	Buckley	nifH	nifH	HM750794_1	1.4e-41	142.2	152
2184	Buckley	nifH	nifH	HM182145_1	1.4e-41	142.3	152
14500	Mise	nifH	ChIl	WP_045221084.1	1.4e-41	139.0	268
2185	Buckley	nifH	nifH	HM182129_1	1.4e-41	142.2	152
20745	Zehr	nifH	nifH	ACL35494.1|uncultured_bacterium_1	1.5e-41	142.2	151
14501	Mise	nifH	ChIl	WP_139557892.1	1.5e-41	138.9	265
20743	Zehr	nifH	nifH	ADM49770.1|uncultured_bacterium_1	1.5e-41	142.2	152
20744	Zehr	nifH	nifH	ADM51414.1|uncultured_bacterium_1	1.5e-41	142.2	151
20746	Zehr	nifH	nifH	ADZ09424.1|Methanobacterium_sp._1	1.5e-41	142.2	235
20747	Zehr	nifH	nifH	ABW90488.1|uncultured_nitrogen-fixing_1	1.5e-41	142.2	160
20748	Zehr	nifH	nifH	CBZ41592.1|uncultured_bacterium_1	1.5e-41	142.2	162
20749	Zehr	nifH	nifH	AAF60983.1|nitrogen-fixing_bacterium_1	1.5e-41	142.2	151
14502	Mise	nifH	ChIl	WP_065969940.1	1.5e-41	138.9	266
24937	Zehr	nifH	ChIl	AFP43337.1|Cyanobacterium_sp._1	1.5e-41	142.1	274
24938	Zehr	nifH	ChIl	EPY01003.1|Phaeospirillum_fulvum_1	1.5e-41	142.1	275
24939	Zehr	nifH	ChIl	ABK16713.1|Syntrophobacter_fumaroxidans_1	1.5e-41	142.1	271
2187	Buckley	nifH	nifH	EU090270_1	1.5e-41	142.2	160
2188	Buckley	nifH	nifH	FJ347424_1	1.5e-41	142.2	214
2189	Buckley	nifH	nifH	FR822662_1	1.5e-41	142.2	162
24935	Zehr	nifH	ChIl	CAA39552.1|Methanosarcina_barkeri_1	1.5e-41	142.2	268
2190	Buckley	nifH	nifH	AF484658_1	1.5e-41	142.2	160
24936	Zehr	nifH	ChIl	EHE97178.1|Clostridium_citroniae_1	1.5e-41	142.2	258
2191	Buckley	nifH	nifH	HM182166_1	1.6e-41	142.1	152
16921	Mise	nifH	ChIl	WP_213770893.1	1.6e-41	137.1	268
14505	Mise	nifH	ChIl	WP_013010353.1	1.6e-41	138.8	275
14504	Mise	nifH	ChIl	WP_071516268.1	1.6e-41	138.8	272
20750	Zehr	nifH	nifH	ACO35829.1|uncultured_Frankia_1	1.6e-41	142.1	191
20751	Zehr	nifH	nifH	ADM51808.1|uncultured_bacterium_1	1.6e-41	142.1	151
20752	Zehr	nifH	nifH	ADM49807.1|uncultured_bacterium_1	1.6e-41	142.1	152
14509	Mise	nifH	ChIl	WP_091676476.1	1.6e-41	138.8	266
14508	Mise	nifH	ChIl	WP_020001632.1	1.6e-41	138.8	269
14507	Mise	nifH	ChIl	WP_014892102.1	1.6e-41	138.8	266
14503	Mise	nifH	ChIl	WP_021130617.1	1.6e-41	138.9	275
14506	Mise	nifH	ChIl	WP_036263855.1	1.6e-41	138.8	270
24940	Zehr	nifH	ChIl	EHO16524.1|Lachnospiraceae_bacterium_1	1.6e-41	142.1	253
24941	Zehr	nifH	ChIl	AFM92571.1|Acaryochloris_sp._1	1.6e-41	142.0	274
24942	Zehr	nifH	ChIl	EEG50047.1|hydrogenotrophicus_DSM_1	1.6e-41	142.0	259
2192	Buckley	nifH	nifH	HQ190180_1	1.6e-41	142.0	154
4806	Buckley	nifH	ChIl	gi_116696516_1	1.7e-41	141.9	270
4807	Buckley	nifH	ChIl	AB293988_1	1.7e-41	141.9	267
16923	Mise	nifH	ChIl	WP_148759939.1	1.7e-41	137.1	280
14511	Mise	nifH	ChIl	WP_015434438.1	1.7e-41	138.7	275
20753	Zehr	nifH	nifH	ADM51635.1|uncultured_bacterium_1	1.7e-41	142.1	151
14510	Mise	nifH	ChIl	WP_012169572.1	1.7e-41	138.7	266
20754	Zehr	nifH	nifH	ACL35488.1|uncultured_bacterium_1	1.7e-41	142.1	151
24943	Zehr	nifH	ChIl	EQB27148.1|Sporomusa_ovata_1	1.7e-41	142.0	267
24944	Zehr	nifH	ChIl	BAF47151.1|Gloeothece_sp._1	1.7e-41	142.0	267
20755	Zehr	nifH	nifH	ADZ48379.1|uncultured_bacterium_1	1.7e-41	142.0	154
24945	Zehr	nifH	ChIl	EFF17189.1|Ruminococcus_albus_1	1.7e-41	142.0	255
24946	Zehr	nifH	ChIl	AGU89250.1|Serratia_sp._1	1.7e-41	141.9	270
2193	Buckley	nifH	nifH	FJ008366_1	1.7e-41	142.0	181
14512	Mise	nifH	ChIl	WP_027688429.1	1.7e-41	138.7	275
16922	Mise	nifH	ChIl	WP_085770883.1	1.7e-41	137.1	270
2194	Buckley	nifH	nifH	GU111776_1	1.8e-41	141.9	167
2195	Buckley	nifH	nifH	AY091861_1	1.8e-41	141.9	152
16925	Mise	nifH	ChIl	WP_011320742.1	1.8e-41	137.0	274
16924	Mise	nifH	ChIl	WP_074769424.1	1.8e-41	137.0	275
20756	Zehr	nifH	nifH	AAO49394.1|Methylosinus_sporium_1	1.8e-41	142.0	160
14516	Mise	nifH	ChIl	WP_163097655.1	1.8e-41	138.6	266
14515	Mise	nifH	ChIl	WP_003563197.1	1.8e-41	138.6	275
14514	Mise	nifH	ChIl	WP_169145555.1	1.8e-41	138.7	275
14513	Mise	nifH	ChIl	WP_004074847.1	1.8e-41	138.7	268
16926	Mise	nifH	ChIl	WP_099071343.1	1.9e-41	136.9	280
14517	Mise	nifH	ChIl	WP_110557306.1	1.9e-41	138.6	279
14518	Mise	nifH	ChIl	WP_200230945.1	1.9e-41	138.6	270
14519	Mise	nifH	ChIl	WP_162027129.1	1.9e-41	138.6	266
4810	Buckley	nifH	ChIl	CP000301_2_1	1.9e-41	141.7	272
14521	Mise	nifH	ChIl	WP_026191650.1	1.9e-41	138.6	273
24947	Zehr	nifH	ChIl	ABD05679.1|Rhodopseudomonas_palustris_1	1.9e-41	141.8	272
24948	Zehr	nifH	ChIl	ABD89986.1|Rhodopseudomonas_palustris_1	1.9e-41	141.8	272
24949	Zehr	nifH	ChIl	ADY57123.1|Syntrophobotulus_glycolicus_1	1.9e-41	141.8	267
4809	Buckley	nifH	ChIl	AP012279_1	1.9e-41	141.7	266
4808	Buckley	nifH	ChIl	CP000283_1	1.9e-41	141.8	272
14522	Mise	nifH	ChIl	WP_205434803.1	1.9e-41	138.5	272
7169	FunGene	nifD	ChlB	B3EL84	1.9e-41	135.8	320
20757	Zehr	nifH	nifH	ACZ53852.1|uncultured_soil_1	1.9e-41	141.8	168
14520	Mise	nifH	ChIl	WP_017298849.1	1.9e-41	138.6	274
24950	Zehr	nifH	ChIl	EJW09446.1|Rhodovulum_sp._1	2e-41	141.8	279
24951	Zehr	nifH	ChIl	EAM50501.1|Crocosphaera_watsonii_1	2e-41	141.7	278
24952	Zehr	nifH	ChIl	BAI71409.1|Azospirillum_sp._1	2e-41	141.7	279
2196	Buckley	nifH	nifH	HM750329_1	2e-41	141.8	152
2197	Buckley	nifH	nifH	HM182122_1	2e-41	141.7	152
2198	Buckley	nifH	nifH	HM182120_1	2e-41	141.7	152
20758	Zehr	nifH	nifH	ADM51338.1|uncultured_bacterium_1	2e-41	141.8	151
7170	FunGene	nifD	ChlB	C7IGE7	2e-41	135.7	341
4813	Buckley	nifH	ChIl	12295401230433NC_010628_1	2e-41	141.7	290
4812	Buckley	nifH	ChIl	CU459003_1	2e-41	141.7	275
4811	Buckley	nifH	ChIl	gi_288909149_1	2e-41	141.7	279
14523	Mise	nifH	ChIl	WP_035237762.1	2e-41	138.5	268
14524	Mise	nifH	ChIl	WP_027681601.1	2e-41	138.5	277
14527	Mise	nifH	ChIl	WP_033181225.1	2e-41	138.5	275
14525	Mise	nifH	ChIl	WP_209384446.1	2e-41	138.5	266
14526	Mise	nifH	ChIl	WP_044431865.1	2e-41	138.5	285
24953	Zehr	nifH	ChIl	ACF03590.1|Rhodopseudomonas_palustris_1	2.1e-41	141.7	275
24954	Zehr	nifH	ChIl	ACC79763.1|Nostoc_punctiforme_1	2.1e-41	141.7	290
20759	Zehr	nifH	nifH	ADM49763.1|uncultured_bacterium_1	2.1e-41	141.7	152
2199	Buckley	nifH	nifH	FJ347451_1	2.1e-41	141.7	214
2200	Buckley	nifH	nifH	HM750649_1	2.1e-41	141.6	152
14531	Mise	nifH	ChIl	WP_025397930.1	2.1e-41	138.4	275
14530	Mise	nifH	ChIl	WP_057741165.1	2.1e-41	138.4	265
14528	Mise	nifH	ChIl	WP_071544382.1	2.1e-41	138.4	266
20760	Zehr	nifH	nifH	ADM49761.1|uncultured_bacterium_1	2.1e-41	141.7	152
14529	Mise	nifH	ChIl	WP_029001236.1	2.1e-41	138.4	266
16927	Mise	nifH	ChIl	WP_006609699.1	2.1e-41	136.7	267
24957	Zehr	nifH	ChIl	AEV68734.1|Clostridium_clariflavum_1	2.2e-41	141.6	267
24956	Zehr	nifH	ChIl	AGN26065.1|Candidatus_Methanomassiliicoccus_1	2.2e-41	141.6	262
24955	Zehr	nifH	ChIl	EKV00060.1|Leptolyngbya_sp._1	2.2e-41	141.6	274
4814	Buckley	nifH	ChIl	CP0009431_1	2.2e-41	141.5	279
2201	Buckley	nifH	nifH	EU090294_1	2.2e-41	141.6	161
14532	Mise	nifH	ChIl	WP_215850274.1	2.2e-41	138.4	266
20763	Zehr	nifH	nifH	ACO35810.1|uncultured_Frankia_1	2.2e-41	141.7	191
14533	Mise	nifH	ChIl	WP_013255569.1	2.2e-41	138.4	263
20761	Zehr	nifH	nifH	ADM51663.1|uncultured_bacterium_1	2.2e-41	141.7	151
20762	Zehr	nifH	nifH	ACL35508.1|uncultured_bacterium_1	2.2e-41	141.7	151
6093	FunGene	nifD	nifK	C0A2R7	2.2e-41	135.4	329
4815	Buckley	nifH	ChIl	gi_192282182_1	2.3e-41	141.5	275
24959	Zehr	nifH	ChIl	ACA17917.1|Methylobacterium_sp._1	2.3e-41	141.5	279
20766	Zehr	nifH	nifH	CAD91843.1|Methylocystis_echinoides_1	2.3e-41	141.6	159
24958	Zehr	nifH	ChIl	CAP54379.1|Gluconacetobacter_diazotrophicus_1	2.3e-41	141.5	279
20765	Zehr	nifH	nifH	ADM49800.1|uncultured_bacterium_1	2.3e-41	141.6	152
14536	Mise	nifH	ChIl	WP_114971577.1	2.3e-41	138.3	266
14535	Mise	nifH	ChIl	WP_092193637.1	2.3e-41	138.3	266
14534	Mise	nifH	ChIl	WP_148578770.1	2.3e-41	138.3	275
4817	Buckley	nifH	ChIl	gi_257044187_1	2.3e-41	141.5	273
4816	Buckley	nifH	ChIl	CP001189_1	2.3e-41	141.5	279
20764	Zehr	nifH	nifH	ABW90512.1|uncultured_nitrogen-fixing_1	2.3e-41	141.6	161
2202	Buckley	nifH	nifH	AF484666_1	2.3e-41	141.5	160
24960	Zehr	nifH	ChIl	ACV37675.1|Candidatus_Accumulibacter_1	2.4e-41	141.5	273
24961	Zehr	nifH	ChIl	EFX98811.1|Methylocystis_sp._1	2.4e-41	141.5	267
20769	Zehr	nifH	nifH	BAC07294.1|Rhodovulum_sp._1	2.4e-41	141.5	167
24962	Zehr	nifH	ChIl	ACF46645.1|Prosthecochloris_aestuarii_1	2.4e-41	141.5	272
14537	Mise	nifH	ChIl	WP_128000732.1	2.4e-41	138.2	266
20767	Zehr	nifH	nifH	ADM51365.1|uncultured_bacterium_1	2.4e-41	141.6	151
20768	Zehr	nifH	nifH	ADM51712.1|uncultured_bacterium_1	2.4e-41	141.5	151
16928	Mise	nifH	ChIl	WP_074124751.1	2.4e-41	136.6	266
2203	Buckley	nifH	nifH	HM750486_1	2.4e-41	141.5	152
16929	Mise	nifH	ChIl	WP_175094037.1	2.5e-41	136.5	264
14539	Mise	nifH	ChIl	WP_009540176.1	2.5e-41	138.2	280
14540	Mise	nifH	ChIl	WP_010260142.1	2.5e-41	138.2	268
4818	Buckley	nifH	ChIl	AP012304_1	2.5e-41	141.3	275
20770	Zehr	nifH	nifH	AAM19088.1|Rhizobium_tropici_1	2.5e-41	141.5	154
2205	Buckley	nifH	nifH	FJ395096_1	2.5e-41	141.4	152
6716	FunGene	nifD	nflH	A1BEG7	2.5e-41	135.3	349
20771	Zehr	nifH	nifH	ADM51435.1|uncultured_bacterium_1	2.5e-41	141.5	151
2204	Buckley	nifH	nifH	HM750531_1	2.5e-41	141.4	152
2206	Buckley	nifH	nifH	FJ347425_1	2.5e-41	141.4	213
2207	Buckley	nifH	nifH	NC_009976_1	2.5e-41	141.4	269
2208	Buckley	nifH	nifH	FJ477490_1	2.5e-41	141.4	191
14538	Mise	nifH	ChIl	WP_201493784.1	2.5e-41	138.2	267
24965	Zehr	nifH	ChIl	BAL26358.1|Azoarcus_sp._1	2.6e-41	141.3	275
7171	FunGene	nifD	ChlB	Q3AR67	2.6e-41	135.3	348
24966	Zehr	nifH	ChIl	AAA26463.1|Rhodospirillum_rubrum_1	2.6e-41	141.3	277
20772	Zehr	nifH	nifH	ADM51756.1|uncultured_bacterium_1	2.6e-41	141.4	151
4819	Buckley	nifH	ChIl	AE006469_1	2.6e-41	141.3	278
4820	Buckley	nifH	ChIl	2121075U53362_1	2.6e-41	141.3	276
4821	Buckley	nifH	ChIl	CP000230_1	2.6e-41	141.3	277
16930	Mise	nifH	ChIl	WP_015665397.1	2.6e-41	136.4	266
20773	Zehr	nifH	nifH	ADM51419.1|uncultured_bacterium_1	2.6e-41	141.4	151
20774	Zehr	nifH	nifH	AAF60996.1|unidentified_nitrogen-fixing_1	2.6e-41	141.4	151
2209	Buckley	nifH	nifH	HM182155_1	2.6e-41	141.3	152
14541	Mise	nifH	ChIl	WP_209486269.1	2.6e-41	138.1	269
24963	Zehr	nifH	ChIl	AAC18640.1|Frankia_sp._1	2.6e-41	141.4	276
24964	Zehr	nifH	ChIl	AAK65107.1|Sinorhizobium_meliloti_1	2.6e-41	141.4	278
14544	Mise	nifH	ChIl	WP_101253241.1	2.7e-41	138.1	275
4822	Buckley	nifH	ChIl	CP001108_1	2.7e-41	141.3	271
14545	Mise	nifH	ChIl	WP_119157045.1	2.7e-41	138.1	268
14542	Mise	nifH	ChIl	WP_168890680.1	2.7e-41	138.1	268
20775	Zehr	nifH	nifH	ACZ53911.1|uncultured_soil_1	2.7e-41	141.4	166
20776	Zehr	nifH	nifH	ACL35447.1|uncultured_bacterium_1	2.7e-41	141.4	151
14543	Mise	nifH	ChIl	WP_184806964.1	2.7e-41	138.1	267
20777	Zehr	nifH	nifH	ADM49796.1|uncultured_bacterium_1	2.7e-41	141.3	152
20778	Zehr	nifH	nifH	ABQ28038.1|Geobacter_uraniireducens_1	2.8e-41	141.3	275
24967	Zehr	nifH	ChIl	ACC84196.1|Nostoc_punctiforme_1	2.8e-41	141.3	290
14546	Mise	nifH	ChIl	WP_076398282.1	2.8e-41	138.0	277
14547	Mise	nifH	ChIl	WP_126378131.1	2.8e-41	138.0	267
16931	Mise	nifH	ChIl	WP_190959087.1	2.8e-41	136.4	278
24968	Zehr	nifH	ChIl	ADE55852.1|Coraliomargarita_akajimensis_1	2.8e-41	141.2	265
20779	Zehr	nifH	nifH	ACZ53917.1|uncultured_soil_1	2.9e-41	141.3	168
24969	Zehr	nifH	ChIl	EFL50986.1|Desulfovibrio_fructosovorans_1	2.9e-41	141.2	271
2211	Buckley	nifH	nifH	EU090255_1	2.9e-41	141.2	160
14548	Mise	nifH	ChIl	WP_096597136.1	2.9e-41	138.0	274
2210	Buckley	nifH	nifH	AY597544_1	2.9e-41	141.2	160
4823	Buckley	nifH	ChIl	ACZA01000008_1	2.9e-41	141.1	279
21425	Zehr	nifH	nifK	AEF84719.1|Treponema_primitia_1	2.9e-41	141.0	385
14549	Mise	nifH	ChIl	WP_075586067.1	3e-41	137.9	266
24974	Zehr	nifH	ChIl	AFY58697.1|Rivularia_sp._1	3e-41	141.1	257
20780	Zehr	nifH	nifH	AAF61035.1|unidentified_nitrogen-fixing_1	3e-41	141.2	151
24970	Zehr	nifH	ChIl	EDX87850.1|Synechococcus_sp._1	3e-41	141.2	274
24971	Zehr	nifH	ChIl	ABL64797.1|Chlorobium_phaeobacteroides_1	3e-41	141.2	268
24972	Zehr	nifH	ChIl	EEW34039.1|Mesorhizobium_opportunistum_1	3e-41	141.1	279
2212	Buckley	nifH	nifH	FJ395088_1	3e-41	141.2	151
20786	Zehr	nifH	nifH	ABW90473.1|uncultured_nitrogen-fixing_1	3e-41	141.2	160
24973	Zehr	nifH	ChIl	EEG80545.1|Desulfonatronospira_thiodismutans_1	3e-41	141.1	273
20784	Zehr	nifH	nifH	ACO35838.1|uncultured_Frankia_1	3e-41	141.2	191
20783	Zehr	nifH	nifH	ACZ53842.1|uncultured_soil_1	3e-41	141.2	168
20782	Zehr	nifH	nifH	ADM51405.1|uncultured_bacterium_1	3e-41	141.2	151
20781	Zehr	nifH	nifH	ADM51485.1|uncultured_bacterium_1	3e-41	141.2	153
20785	Zehr	nifH	nifH	AAU05770.1|Methylocapsa_acidiphila_1	3e-41	141.2	160
24975	Zehr	nifH	ChIl	AAM05043.1|Methanosarcina_acetivorans_1	3.1e-41	141.1	271
14550	Mise	nifH	ChIl	WP_202815995.1	3.1e-41	137.9	263
2213	Buckley	nifH	nifH	HM750704_1	3.1e-41	141.1	152
24976	Zehr	nifH	ChIl	AFY79132.1|Pleurocapsa_sp._1	3.2e-41	141.0	275
14551	Mise	nifH	ChIl	WP_006199559.1	3.2e-41	137.8	278
4825	Buckley	nifH	ChIl	NC_003552_1	3.2e-41	141.0	271
4824	Buckley	nifH	ChIl	gi_293612874_1	3.2e-41	141.0	264
20787	Zehr	nifH	nifH	AAF60988.1|unidentified_nitrogen-fixing_1	3.2e-41	141.1	151
14552	Mise	nifH	ChIl	WP_006609655.1	3.2e-41	137.8	267
20788	Zehr	nifH	nifH	AFO55049.1|uncultured_nitrogen-fixing_1	3.2e-41	141.1	167
2214	Buckley	nifH	nifH	AJ563955_1	3.2e-41	141.1	159
19023	Zehr	nifH	anfH	EHM39141.1|Anaeroglobus_geminatus_1	3.3e-41	140.9	167
16932	Mise	nifH	ChIl	WP_096540359.1	3.3e-41	136.1	278
20789	Zehr	nifH	nifH	ADM51378.1|uncultured_bacterium_1	3.3e-41	141.1	151
17521	Mise	nifH	ChIl	WP_028579019.1	3.3e-41	134.1	266
14553	Mise	nifH	ChIl	WP_116386193.1	3.3e-41	137.8	265
24977	Zehr	nifH	ChIl	BAE50378.1|Magnetospirillum_magneticum_1	3.3e-41	141.0	275
2215	Buckley	nifH	nifH	HM182116_1	3.4e-41	141.0	152
4827	Buckley	nifH	ChIl	CP0004921_1	3.4e-41	140.9	268
24978	Zehr	nifH	ChIl	CBH40055.1|uncultured_archaeon_1	3.4e-41	141.0	270
20793	Zehr	nifH	nifH	AAF61040.1|unidentified_nitrogen-fixing_1	3.4e-41	141.0	151
20791	Zehr	nifH	nifH	ABD74373.1|uncultured_nitrogen-fixing_1	3.4e-41	141.1	153
20790	Zehr	nifH	nifH	CAD91847.1|Methylosinus_sporium_1	3.4e-41	141.1	159
16933	Mise	nifH	ChIl	WP_190879924.1	3.4e-41	136.1	278
4826	Buckley	nifH	ChIl	AP007255_1	3.4e-41	140.9	275
20792	Zehr	nifH	nifH	ACL35445.1|uncultured_bacterium_1	3.4e-41	141.0	151
4828	Buckley	nifH	ChIl	gi_298511287_1	3.4e-41	140.9	273
20794	Zehr	nifH	nifH	AGI86016.1|Candidatus_Methanomethylophilus_1	3.5e-41	141.0	261
20795	Zehr	nifH	nifH	AAF61026.1|unidentified_nitrogen-fixing_1	3.5e-41	141.0	151
20796	Zehr	nifH	nifH	ADM49757.1|uncultured_bacterium_1	3.5e-41	141.0	152
20797	Zehr	nifH	nifH	ADM51431.1|uncultured_bacterium_1	3.5e-41	141.0	151
20798	Zehr	nifH	nifH	AAL07941.1|uncultured_bacterium_1	3.5e-41	141.0	151
24979	Zehr	nifH	ChIl	EFC65041.1|bacterium_S5_1	3.5e-41	140.9	274
14554	Mise	nifH	ChIl	WP_020174860.1	3.5e-41	137.7	269
2216	Buckley	nifH	nifH	FJ477471_1	3.5e-41	140.9	191
14555	Mise	nifH	ChIl	WP_207261307.1	3.5e-41	137.7	267
7727	FunGene	vnfD	ChlB	OMH20013;size=6;/1-460	3.6e-41	131.8	405
16934	Mise	nifH	ChIl	WP_027534893.1	3.6e-41	136.0	265
14556	Mise	nifH	ChIl	WP_192623420.1	3.6e-41	137.7	265
14557	Mise	nifH	ChIl	WP_196871944.1	3.6e-41	137.7	264
2217	Buckley	nifH	nifH	GU111799_1	3.7e-41	140.9	167
16935	Mise	nifH	ChIl	WP_063677049.1	3.7e-41	136.0	264
16936	Mise	nifH	ChIl	WP_074766053.1	3.7e-41	135.9	275
14559	Mise	nifH	ChIl	WP_095783679.1	3.7e-41	137.6	275
14558	Mise	nifH	ChIl	WP_126391326.1	3.7e-41	137.6	274
14561	Mise	nifH	ChIl	WP_095780066.1	3.8e-41	137.6	275
20800	Zehr	nifH	nifH	AAF61029.1|unidentified_nitrogen-fixing_1	3.8e-41	140.9	151
20799	Zehr	nifH	nifH	ADM51724.1|uncultured_bacterium_1	3.8e-41	140.9	151
14560	Mise	nifH	ChIl	WP_216130992.1	3.8e-41	137.6	275
14562	Mise	nifH	ChIl	WP_012555968.1	3.8e-41	137.6	277
16937	Mise	nifH	ChIl	WP_104518296.1	3.8e-41	135.9	277
24980	Zehr	nifH	ChIl	EGK89721.1|Acidithiobacillus_ferrivorans_1	3.8e-41	140.8	275
24981	Zehr	nifH	ChIl	AGJ89746.1|Rhizobium_etli_1	3.8e-41	140.8	278
6717	FunGene	nifD	nflH	Q2RVN3	3.8e-41	134.7	435
