	Database	OrgGene	Gene	SeqID	EValue	Bitscore	AlnLength
27527	Zehr	nifH	nifH	ACI25916.1|uncultured_soil_1	1.6e-33	116.2	172
27526	Zehr	nifH	nifH	ACI26177.1|uncultured_soil_1	1.6e-33	116.2	178
27525	Zehr	nifH	nifH	ACI26132.1|uncultured_soil_1	1.6e-33	116.2	169
27524	Zehr	nifH	nifH	ACI26205.1|uncultured_soil_1	1.6e-33	116.2	154
32689	Zehr	nifH	ChIl	ACO58682.1|Bradyrhizobium_sp._1	1.6e-33	116.2	245
27523	Zehr	nifH	nifH	ABQ01508.1|uncultured_soil_1	1.6e-33	116.2	169
3345	Buckley	nifH	nifH	FJ008342_1	1.6e-33	116.1	171
3346	Buckley	nifH	nifH	FJ008362_1	1.6e-33	116.1	171
9404	FunGene	nifD	ChlN	Q2JTL8	1.6e-33	110.1	416
27529	Zehr	nifH	nifH	ACI26175.1|uncultured_soil_1	1.7e-33	116.1	172
3349	Buckley	nifH	nifH	EF521073_1	1.7e-33	116.0	174
9714	FunGene	nifD	ChlB	C6MRS8	1.7e-33	109.9	396
27530	Zehr	nifH	nifH	EFD94373.1|Megasphaera_genomosp._1	1.7e-33	116.1	207
9373	FunGene	nifD	nflH	B7TB35	1.7e-33	109.7	407
6836	Buckley	nifH	ChIl	EU514543_1	1.7e-33	116.0	248
32690	Zehr	nifH	ChIl	CAR57832.1|Mesorhizobium_tianshanense_1	1.7e-33	116.1	246
3347	Buckley	nifH	nifH	FJ008572_1	1.7e-33	116.0	170
3348	Buckley	nifH	nifH	FJ008280_1	1.7e-33	116.0	171
9405	FunGene	nifD	ChlN	Q2JP77	1.7e-33	110.0	416
32691	Zehr	nifH	ChIl	ACA79964.1|Mesorhizobium_sp._1	1.8e-33	116.0	248
19096	Mise	nifH	ChIl	WP_154121640.1	1.8e-33	112.7	275
8466	FunGene	nifD	nifK	B3E3W1	1.8e-33	109.6	412
9374	FunGene	nifD	nflH	B3F2J3	1.8e-33	109.7	419
27531	Zehr	nifH	nifH	ABQ01517.1|uncultured_soil_1	1.8e-33	116.0	176
6837	Buckley	nifH	ChIl	EU177591_1	1.9e-33	115.8	247
27532	Zehr	nifH	nifH	AAL07961.1|uncultured_bacterium_1	1.9e-33	115.9	151
3350	Buckley	nifH	nifH	FJ008203_1	1.9e-33	115.9	171
3352	Buckley	nifH	nifH	FJ008355_1	1.9e-33	115.8	171
3351	Buckley	nifH	nifH	FJ008556_1	1.9e-33	115.8	171
27533	Zehr	nifH	nifH	ACI26008.1|uncultured_soil_1	2e-33	115.9	173
27534	Zehr	nifH	nifH	BAA28399.1|unidentified_nitrogen-fixing_1	2e-33	115.8	155
9715	FunGene	nifD	ChlB	Q2W6Z8	2e-33	109.6	406
3353	Buckley	nifH	nifH	FJ008326_1	2e-33	115.8	171
32692	Zehr	nifH	ChIl	ABW96189.1|Rhizobium_leguminosarum_1	2e-33	115.8	248
8467	FunGene	nifD	nifK	D0EJD1	2e-33	109.5	408
27535	Zehr	nifH	nifH	ACF05632.1|uncultured_archaeon_1	2.1e-33	115.8	152
10345	FunGene	vnfD	ChlN	OHC12061;size=2;/1-460	2.1e-33	106.6	398
3354	Buckley	nifH	nifH	EF521085_1	2.1e-33	115.7	168
6838	Buckley	nifH	ChIl	DQ176980_1	2.1e-33	115.6	192
3355	Buckley	nifH	nifH	8271705AJ299454_1	2.1e-33	115.7	183
3356	Buckley	nifH	nifH	NC_007907_4_1	2.2e-33	115.6	210
3357	Buckley	nifH	nifH	EF521086_1	2.2e-33	115.6	172
27539	Zehr	nifH	nifH	ACI25989.1|uncultured_soil_1	2.2e-33	115.7	173
27538	Zehr	nifH	nifH	ABQ01505.1|uncultured_soil_1	2.2e-33	115.7	168
27537	Zehr	nifH	nifH	BAA28493.1|unidentified_nitrogen-fixing_1	2.2e-33	115.7	156
27536	Zehr	nifH	nifH	ACZ53843.1|uncultured_soil_1	2.2e-33	115.7	170
8468	FunGene	nifD	nifK	Q1M7Z3	2.3e-33	109.3	409
3358	Buckley	nifH	nifH	FJ008224_1	2.3e-33	115.5	171
27541	Zehr	nifH	nifH	ACL35537.1|uncultured_bacterium_1	2.4e-33	115.6	151
27543	Zehr	nifH	nifH	ABQ01506.1|uncultured_soil_1	2.4e-33	115.6	172
27542	Zehr	nifH	nifH	ACI26118.1|uncultured_soil_1	2.4e-33	115.6	154
8469	FunGene	nifD	nifK	B8EJ24	2.4e-33	109.2	411
27540	Zehr	nifH	nifH	BAE15988.1|Azohydromonas_lata_1	2.4e-33	115.6	151
3359	Buckley	nifH	nifH	FJ008522_1	2.5e-33	115.5	171
3360	Buckley	nifH	nifH	EF521095_1	2.5e-33	115.4	153
8470	FunGene	nifD	nifK	C8WE14	2.5e-33	109.1	410
27545	Zehr	nifH	nifH	ACI26047.1|uncultured_soil_1	2.5e-33	115.5	172
27544	Zehr	nifH	nifH	ACI25930.1|uncultured_soil_1	2.5e-33	115.6	178
27546	Zehr	nifH	nifH	ACI26160.1|uncultured_soil_1	2.6e-33	115.5	172
27548	Zehr	nifH	nifH	ACI26248.1|uncultured_soil_1	2.6e-33	115.5	171
27547	Zehr	nifH	nifH	AAK91280.1|uncultured_bacterium_1	2.6e-33	115.5	151
10346	FunGene	vnfD	ChlN	AGK98263;size=1;/1-460	2.6e-33	106.3	400
6839	Buckley	nifH	ChIl	JF907684_1	2.6e-33	115.3	246
32693	Zehr	nifH	ChIl	AFO55058.1|uncultured_nitrogen-fixing_1	2.6e-33	115.5	160
9406	FunGene	nifD	ChlN	Q7MRF8	2.6e-33	109.3	361
9407	FunGene	nifD	ChlN	B5YH17	2.7e-33	109.3	367
27550	Zehr	nifH	nifH	ACI26013.1|uncultured_soil_1	2.7e-33	115.4	172
27549	Zehr	nifH	nifH	ABQ01515.1|uncultured_soil_1	2.7e-33	115.4	153
3361	Buckley	nifH	nifH	FJ008542_1	2.7e-33	115.3	171
3362	Buckley	nifH	nifH	EF521079_1	2.7e-33	115.3	173
10347	FunGene	vnfD	ChlN	CAA33173;size=1;/1-459	2.7e-33	106.2	406
27551	Zehr	nifH	nifH	ACI26249.1|uncultured_soil_1	2.8e-33	115.4	160
6840	Buckley	nifH	ChIl	FJ807382_1	2.8e-33	115.3	215
32694	Zehr	nifH	ChIl	AEK80441.1|Mesorhizobium_amorphae_1	2.8e-33	115.3	246
3363	Buckley	nifH	nifH	EF521052_1	2.9e-33	115.2	154
33733	Zehr	nifH	ChlB	AEF84719.1|Treponema_primitia_1	2.9e-33	115.1	384
27552	Zehr	nifH	nifH	ACI25975.1|uncultured_soil_1	2.9e-33	115.3	172
32695	Zehr	nifH	ChIl	ACO36763.1|uncultured_bacterium_1	3e-33	115.3	215
3364	Buckley	nifH	nifH	FJ008336_1	3e-33	115.2	172
27553	Zehr	nifH	nifH	ABQ01499.1|uncultured_soil_1	3e-33	115.3	173
6841	Buckley	nifH	ChIl	JF266685_1	3.1e-33	115.1	245
3365	Buckley	nifH	nifH	FJ008466_1	3.1e-33	115.1	152
27554	Zehr	nifH	nifH	ABQ01472.1|uncultured_soil_1	3.1e-33	115.2	154
3368	Buckley	nifH	nifH	EF521094_1	3.2e-33	115.1	172
3366	Buckley	nifH	nifH	FJ008558_1	3.2e-33	115.1	171
3367	Buckley	nifH	nifH	FJ008579_1	3.2e-33	115.1	171
10348	FunGene	vnfD	ChlN	BAH06671;size=2;/1-460	3.2e-33	106.0	400
8471	FunGene	nifD	nifK	A1WTQ5	3.2e-33	108.8	412
27555	Zehr	nifH	nifH	ACI26113.1|uncultured_soil_1	3.3e-33	115.2	173
9375	FunGene	nifD	nflH	D1KS43	3.3e-33	108.8	408
32696	Zehr	nifH	ChIl	AEL96952.1|Bradyrhizobium_genosp._1	3.3e-33	115.1	245
3369	Buckley	nifH	nifH	EF521064_1	3.3e-33	115.1	172
9408	FunGene	nifD	ChlN	C0GKD5	3.3e-33	109.0	329
32697	Zehr	nifH	ChIl	ACF19776.1|Mesorhizobium_sp._1	3.4e-33	115.1	246
27556	Zehr	nifH	nifH	ACI25903.1|uncultured_soil_1	3.4e-33	115.1	173
3370	Buckley	nifH	nifH	EF521121_1	3.4e-33	115.0	173
27557	Zehr	nifH	nifH	ACI25950.1|uncultured_soil_1	3.4e-33	115.1	172
8472	FunGene	nifD	nifK	B3F2J1	3.5e-33	108.7	416
27559	Zehr	nifH	nifH	ABQ01484.1|uncultured_soil_1	3.5e-33	115.1	172
8473	FunGene	nifD	nifK	B7KG75	3.5e-33	108.7	414
3371	Buckley	nifH	nifH	EF521093_1	3.5e-33	115.0	172
3372	Buckley	nifH	nifH	FJ008438_1	3.5e-33	115.0	171
3373	Buckley	nifH	nifH	FJ008220_1	3.5e-33	115.0	160
27558	Zehr	nifH	nifH	ABQ01514.1|uncultured_soil_1	3.5e-33	115.1	172
27561	Zehr	nifH	nifH	EHL06727.1|Desulfitobacterium_hafniense_1	3.7e-33	115.0	213
27560	Zehr	nifH	nifH	ABQ01541.1|uncultured_soil_1	3.7e-33	115.0	173
3374	Buckley	nifH	nifH	FJ008492_1	3.7e-33	114.9	172
27562	Zehr	nifH	nifH	ABQ01513.1|uncultured_soil_1	3.7e-33	115.0	172
3375	Buckley	nifH	nifH	FJ008219_1	3.8e-33	114.8	171
8474	FunGene	nifD	nifK	B0UAK3	3.8e-33	108.5	410
27563	Zehr	nifH	nifH	AAF61020.1|unidentified_nitrogen-fixing_1	3.8e-33	115.0	151
3376	Buckley	nifH	nifH	FJ008418_1	3.9e-33	114.8	171
9376	FunGene	nifD	nflH	Q3M664	3.9e-33	108.5	428
32698	Zehr	nifH	ChIl	ABW96188.1|Bradyrhizobium_elkanii_1	3.9e-33	114.9	248
8475	FunGene	nifD	nifK	C7DPA6	4e-33	108.5	408
31826	Zehr	nifH	ChlN	AAZ71607.1|Methanosarcina_barkeri_1	4e-33	114.7	371
3377	Buckley	nifH	nifH	FJ008580_1	4e-33	114.8	171
19097	Mise	nifH	ChIl	WP_019908852.1	4.1e-33	111.5	275
9716	FunGene	nifD	ChlB	B0TAP4	4.1e-33	108.6	398
3378	Buckley	nifH	nifH	FJ008184_1	4.1e-33	114.7	171
9717	FunGene	nifD	ChlB	A9H5W5	4.1e-33	108.5	404
27564	Zehr	nifH	nifH	ACI25900.1|uncultured_soil_1	4.1e-33	114.8	171
19098	Mise	nifH	ChIl	WP_074084154.1	4.2e-33	111.5	275
27566	Zehr	nifH	nifH	ACI25863.1|uncultured_soil_1	4.2e-33	114.8	171
3379	Buckley	nifH	nifH	FJ008557_1	4.2e-33	114.7	171
27565	Zehr	nifH	nifH	ACI25891.1|uncultured_soil_1	4.2e-33	114.8	173
19099	Mise	nifH	ChIl	WP_025703733.1	4.2e-33	111.5	275
3380	Buckley	nifH	nifH	FJ008537_1	4.3e-33	114.7	153
3381	Buckley	nifH	nifH	FJ008464_1	4.4e-33	114.6	168
3382	Buckley	nifH	nifH	FJ008509_1	4.4e-33	114.6	177
10349	FunGene	vnfD	ChlN	ADP69796;size=1;/1-460	4.4e-33	105.6	398
3384	Buckley	nifH	nifH	FJ008507_1	4.5e-33	114.6	171
3383	Buckley	nifH	nifH	FJ008248_1	4.5e-33	114.6	171
9718	FunGene	nifD	ChlB	A4TZV2	4.5e-33	108.4	399
10350	FunGene	vnfD	ChlN	CAA36058;size=1;/1-460	4.5e-33	105.5	398
8476	FunGene	nifD	nifK	A3IL29	4.6e-33	108.3	417
27567	Zehr	nifH	nifH	AAK91216.1|uncultured_bacterium_1	4.6e-33	114.7	151
3385	Buckley	nifH	nifH	EF521097_1	4.6e-33	114.6	174
27568	Zehr	nifH	nifH	ACI25844.1|uncultured_soil_1	4.7e-33	114.7	171
9377	FunGene	nifD	nflH	A0ZAV9	4.7e-33	108.3	413
27569	Zehr	nifH	nifH	ACI25936.1|uncultured_soil_1	4.8e-33	114.6	168
9378	FunGene	nifD	nflH	Q7X5A9	4.9e-33	108.2	428
32699	Zehr	nifH	ChIl	AFO55053.1|uncultured_nitrogen-fixing_1	4.9e-33	114.6	159
6842	Buckley	nifH	ChIl	FJ807381_1	5e-33	114.4	213
19100	Mise	nifH	ChIl	WP_074111608.1	5.1e-33	111.2	275
3386	Buckley	nifH	nifH	FJ008581_1	5.1e-33	114.4	159
3387	Buckley	nifH	nifH	FJ008450_1	5.2e-33	114.4	152
6843	Buckley	nifH	ChIl	JF266686_1	5.2e-33	114.4	245
27570	Zehr	nifH	nifH	ABQ01489.1|uncultured_soil_1	5.3e-33	114.5	172
3388	Buckley	nifH	nifH	EF521120_1	5.3e-33	114.4	172
10351	FunGene	vnfD	ChlN	SFL38789;size=2;/1-460	5.4e-33	105.3	398
32700	Zehr	nifH	ChIl	ACO36762.1|uncultured_bacterium_1	5.4e-33	114.4	213
27571	Zehr	nifH	nifH	ACI25882.1|uncultured_soil_1	5.4e-33	114.5	171
32701	Zehr	nifH	ChIl	AAQ17231.2|Mesorhizobium_ciceri_1	5.5e-33	114.4	267
8477	FunGene	nifD	nifK	Q55029	5.5e-33	108.0	414
3389	Buckley	nifH	nifH	FJ008340_1	5.5e-33	114.3	172
32702	Zehr	nifH	ChIl	AEL96953.1|Bradyrhizobium_genosp._1	5.6e-33	114.4	245
3390	Buckley	nifH	nifH	FJ008232_1	5.6e-33	114.3	170
3391	Buckley	nifH	nifH	DQ482051_1	5.6e-33	114.3	151
27572	Zehr	nifH	nifH	ABQ01540.1|uncultured_soil_1	5.7e-33	114.4	172
8478	FunGene	nifD	nifK	A1Z1X8	5.7e-33	108.0	409
3392	Buckley	nifH	nifH	FJ008485_1	5.7e-33	114.3	168
3393	Buckley	nifH	nifH	EF521068_1	5.8e-33	114.2	172
3394	Buckley	nifH	nifH	EF521098_1	5.9e-33	114.2	172
6844	Buckley	nifH	ChIl	EU379969_1	5.9e-33	114.2	253
3395	Buckley	nifH	nifH	AB011862_1	6e-33	114.2	154
27573	Zehr	nifH	nifH	ACI26230.1|uncultured_soil_1	6e-33	114.3	168
3396	Buckley	nifH	nifH	FJ008321_1	6.1e-33	114.2	172
27575	Zehr	nifH	nifH	ACI25942.1|uncultured_soil_1	6.1e-33	114.3	178
27574	Zehr	nifH	nifH	AAF61019.1|unidentified_nitrogen-fixing_1	6.1e-33	114.3	151
9719	FunGene	nifD	ChlB	A7HET0	6.2e-33	108.0	393
27576	Zehr	nifH	nifH	ABQ01488.1|uncultured_soil_1	6.2e-33	114.2	172
3397	Buckley	nifH	nifH	FJ008292_1	6.2e-33	114.1	177
8479	FunGene	nifD	nifK	C6HVB1	6.3e-33	107.8	409
32703	Zehr	nifH	ChIl	ACA80314.1|Sinorhizobium_meliloti_1	6.3e-33	114.2	253
27577	Zehr	nifH	nifH	ABQ01518.1|uncultured_soil_1	6.3e-33	114.2	172
3398	Buckley	nifH	nifH	FJ008363_1	6.4e-33	114.1	171
3400	Buckley	nifH	nifH	EF521102_1	6.5e-33	114.1	173
3399	Buckley	nifH	nifH	GU111778_1	6.5e-33	114.1	169
3401	Buckley	nifH	nifH	FJ008176_1	6.5e-33	114.1	171
27578	Zehr	nifH	nifH	ACZ53869.1|uncultured_soil_1	6.7e-33	114.1	167
9379	FunGene	nifD	nflH	Q7X5B2	6.7e-33	107.7	421
8480	FunGene	nifD	nifK	B3F2I9	6.8e-33	107.7	416
27579	Zehr	nifH	nifH	ACB37308.1|Ideonella_sp._1	6.8e-33	114.1	160
3403	Buckley	nifH	nifH	FJ008379_1	6.9e-33	114.0	171
3402	Buckley	nifH	nifH	EF521070_1	6.9e-33	114.0	154
27580	Zehr	nifH	nifH	ABQ01516.1|uncultured_soil_1	7e-33	114.1	173
3404	Buckley	nifH	nifH	HQ190123_1	7e-33	114.0	151
9380	FunGene	nifD	nflH	Q8GPM4	7e-33	107.7	411
10352	FunGene	vnfD	ChlN	SEQ30981;size=3;/1-460	7.2e-33	104.9	398
9381	FunGene	nifD	nflH	Q3S2V5	7.2e-33	107.6	434
3405	Buckley	nifH	nifH	FJ008214_1	7.3e-33	113.9	170
6845	Buckley	nifH	ChIl	EF158802_1	7.3e-33	113.9	262
27581	Zehr	nifH	nifH	ABQ01490.1|uncultured_soil_1	7.4e-33	114.0	154
27582	Zehr	nifH	nifH	ADZ48339.1|uncultured_bacterium_1	7.5e-33	114.0	151
6846	Buckley	nifH	ChIl	FJ348668_1	7.8e-33	113.8	245
32704	Zehr	nifH	ChIl	ABO64212.1|Burkholderia_unamae_1	7.9e-33	113.9	262
27583	Zehr	nifH	nifH	ACI26050.1|uncultured_soil_1	7.9e-33	113.9	173
10353	FunGene	vnfD	ChlN	OIQ93815;size=1;/1-460	8e-33	104.7	395
32705	Zehr	nifH	ChIl	AFO55061.1|uncultured_nitrogen-fixing_1	8e-33	113.9	159
3408	Buckley	nifH	nifH	FJ008445_1	8.1e-33	113.8	172
3407	Buckley	nifH	nifH	FJ008268_1	8.1e-33	113.8	167
3406	Buckley	nifH	nifH	FJ008307_1	8.1e-33	113.8	171
27584	Zehr	nifH	nifH	ACI25947.1|uncultured_soil_1	8.1e-33	113.9	153
8481	FunGene	nifD	nifK	A4JRN8	8.3e-33	107.4	412
32706	Zehr	nifH	ChIl	ACO58677.1|Bradyrhizobium_sp._1	8.4e-33	113.8	245
8482	FunGene	nifD	nifK	C6C8T2	8.5e-33	107.4	413
6847	Buckley	nifH	ChIl	FJ807379_1	8.5e-33	113.7	210
27585	Zehr	nifH	nifH	ACI26043.1|uncultured_soil_1	8.6e-33	113.8	173
31827	Zehr	nifH	ChlN	ADN36985.1|Methanoplanus_petrolearius_1	8.7e-33	113.6	420
3409	Buckley	nifH	nifH	EU542577_1	8.8e-33	113.6	160
27586	Zehr	nifH	nifH	ACI26206.1|uncultured_soil_1	9.1e-33	113.7	171
27587	Zehr	nifH	nifH	ACI25977.1|uncultured_soil_1	9.1e-33	113.7	171
27589	Zehr	nifH	nifH	ACI25875.1|uncultured_soil_1	9.2e-33	113.7	173
8483	FunGene	nifD	nifK	Q2J4F9	9.2e-33	107.3	409
32707	Zehr	nifH	ChIl	ACO36760.1|uncultured_bacterium_1	9.2e-33	113.7	210
27588	Zehr	nifH	nifH	ACI25872.1|uncultured_soil_1	9.2e-33	113.7	173
8484	FunGene	nifD	nifK	B3F2J3	9.3e-33	107.3	415
3412	Buckley	nifH	nifH	FJ008282_1	9.4e-33	113.5	171
3411	Buckley	nifH	nifH	EF521063_1	9.4e-33	113.5	172
3410	Buckley	nifH	nifH	FJ008235_1	9.4e-33	113.5	172
27590	Zehr	nifH	nifH	ACI26182.1|uncultured_soil_1	9.6e-33	113.6	173
8485	FunGene	nifD	nifK	B2JYD2	9.8e-33	107.2	412
3413	Buckley	nifH	nifH	EF521112_1	9.9e-33	113.5	169
27591	Zehr	nifH	nifH	ABQ01483.1|uncultured_soil_1	1e-32	113.5	172
9409	FunGene	nifD	ChlN	C6PCX3	1e-32	107.4	340
27592	Zehr	nifH	nifH	ABQ01529.1|uncultured_soil_1	1e-32	113.5	153
6848	Buckley	nifH	ChIl	GQ357997_1	1.1e-32	113.3	234
27593	Zehr	nifH	nifH	ABQ01532.1|uncultured_soil_1	1.1e-32	113.5	169
8487	FunGene	nifD	nifK	B3F2I4	1.1e-32	107.0	416
8488	FunGene	nifD	nifK	D0EJB1	1.1e-32	107.0	408
9410	FunGene	nifD	ChlN	B8DR77	1.1e-32	107.2	282
8486	FunGene	nifD	nifK	A0YNZ6	1.1e-32	107.1	416
3414	Buckley	nifH	nifH	FJ008562_1	1.1e-32	113.4	167
3415	Buckley	nifH	nifH	FJ008223_1	1.1e-32	113.3	172
9720	FunGene	nifD	ChlB	A1WTQ5	1.2e-32	107.0	397
6851	Buckley	nifH	ChIl	FR850740_1	1.2e-32	113.2	245
6849	Buckley	nifH	ChIl	JF266681_1	1.2e-32	113.2	245
6850	Buckley	nifH	ChIl	EU177584_1	1.2e-32	113.2	246
8489	FunGene	nifD	nifK	B3F2I6	1.2e-32	106.9	416
8490	FunGene	nifD	nifK	P00466	1.2e-32	106.9	415
9382	FunGene	nifD	nflH	Q56JU4	1.2e-32	106.9	375
3416	Buckley	nifH	nifH	FJ008309_1	1.2e-32	113.2	170
32708	Zehr	nifH	ChIl	ACU29408.1|Burkholderia_sp._1	1.2e-32	113.3	234
32709	Zehr	nifH	ChIl	ABW96182.1|Rhizobium_leguminosarum_1	1.3e-32	113.2	246
3419	Buckley	nifH	nifH	EF521076_1	1.3e-32	113.1	168
3418	Buckley	nifH	nifH	FJ008274_1	1.3e-32	113.1	176
8855	FunGene	nifD	vnfD	Q6N6H9	1.3e-32	107.0	417
6853	Buckley	nifH	ChIl	FJ807380_1	1.3e-32	113.1	216
3417	Buckley	nifH	nifH	CP000463_1_1	1.3e-32	113.1	187
10354	FunGene	vnfD	ChlN	EPY02865;size=1;/1-460	1.3e-32	104.1	398
6854	Buckley	nifH	ChIl	FR850762_1	1.3e-32	113.0	245
27594	Zehr	nifH	nifH	ACI26005.1|uncultured_soil_1	1.3e-32	113.2	173
6852	Buckley	nifH	ChIl	EU748937_1	1.3e-32	113.1	245
8491	FunGene	nifD	nifK	B3F2I8	1.3e-32	106.8	411
32711	Zehr	nifH	ChIl	CCA63486.1|Rhizobium_leguminosarum_1	1.3e-32	113.2	245
32710	Zehr	nifH	ChIl	AEL96948.1|Bradyrhizobium_genosp._1	1.3e-32	113.2	245
27595	Zehr	nifH	nifH	ACI26146.1|uncultured_soil_1	1.4e-32	113.1	168
27596	Zehr	nifH	nifH	ABQ01496.1|uncultured_soil_1	1.4e-32	113.1	168
6855	Buckley	nifH	ChIl	FJ807383_1	1.4e-32	113.0	216
32714	Zehr	nifH	ChIl	CCA63438.1|Rhizobium_leguminosarum_1	1.4e-32	113.0	245
27597	Zehr	nifH	nifH	AAK91173.1|uncultured_bacterium_1	1.4e-32	113.0	151
32713	Zehr	nifH	ChIl	ACO36761.1|uncultured_bacterium_1	1.4e-32	113.1	216
32712	Zehr	nifH	ChIl	ACF19773.1|Mesorhizobium_sp._1	1.4e-32	113.1	245
32716	Zehr	nifH	ChIl	ADY57074.1|Syntrophobotulus_glycolicus_1	1.5e-32	113.0	237
32715	Zehr	nifH	ChIl	ACO36764.1|uncultured_bacterium_1	1.5e-32	113.0	216
8492	FunGene	nifD	nifK	B7JA98	1.5e-32	106.6	411
3421	Buckley	nifH	nifH	EF521110_1	1.5e-32	112.9	167
3420	Buckley	nifH	nifH	EF521069_1	1.5e-32	112.9	171
27598	Zehr	nifH	nifH	ABQ01530.1|uncultured_soil_1	1.6e-32	112.9	167
27599	Zehr	nifH	nifH	ACI26189.1|uncultured_soil_1	1.6e-32	112.9	167
3422	Buckley	nifH	nifH	FJ008538_1	1.6e-32	112.8	170
19101	Mise	nifH	ChIl	WP_132811645.1	1.7e-32	109.5	286
10355	FunGene	vnfD	ChlN	CCD03004;size=1;/1-460	1.7e-32	103.6	398
27600	Zehr	nifH	nifH	ACI25883.1|uncultured_soil_1	1.7e-32	112.8	172
8495	FunGene	nifD	nifK	C7DP58	1.7e-32	106.4	407
8494	FunGene	nifD	nifK	C7DP73	1.7e-32	106.4	407
8493	FunGene	nifD	nifK	Q589A1	1.7e-32	106.4	412
27601	Zehr	nifH	nifH	ACI25836.1|uncultured_soil_1	1.7e-32	112.8	172
9721	FunGene	nifD	ChlB	Q4VUC0	1.8e-32	106.4	404
27602	Zehr	nifH	nifH	AAK91267.1|uncultured_bacterium_1	1.8e-32	112.8	151
27603	Zehr	nifH	nifH	ACI26111.1|uncultured_soil_1	1.9e-32	112.6	168
27604	Zehr	nifH	nifH	ACI25840.1|uncultured_soil_1	1.9e-32	112.6	172
10356	FunGene	vnfD	ChlN	SEH51093;size=1;/1-460	1.9e-32	103.4	399
6856	Buckley	nifH	ChIl	DQ176984_1	1.9e-32	112.5	191
3423	Buckley	nifH	nifH	FJ008478_1	1.9e-32	112.5	168
9722	FunGene	nifD	ChlB	B6IXK7	2e-32	106.3	402
3425	Buckley	nifH	nifH	AE000666_2_1	2e-32	112.5	155
19102	Mise	nifH	ChIl	WP_024788176.1	2e-32	109.2	292
6857	Buckley	nifH	ChIl	AF275670_1	2e-32	112.5	245
3424	Buckley	nifH	nifH	GU111804_1	2e-32	112.5	166
32717	Zehr	nifH	ChIl	AGB19221.1|Thermoanaerobacterium_thermosaccharolyticum_1	2e-32	112.6	243
32718	Zehr	nifH	ChIl	AAK53548.1|Sinorhizobium_fredii_1	2.1e-32	112.5	245
27605	Zehr	nifH	nifH	AAK91204.1|uncultured_bacterium_1	2.1e-32	112.5	152
27606	Zehr	nifH	nifH	ACI26214.1|uncultured_soil_1	2.1e-32	112.5	154
27608	Zehr	nifH	nifH	ACI25874.1|uncultured_soil_1	2.2e-32	112.4	172
3426	Buckley	nifH	nifH	FJ008382_1	2.2e-32	112.4	172
3427	Buckley	nifH	nifH	FJ008279_1	2.2e-32	112.3	152
6858	Buckley	nifH	ChIl	JQ362368_1	2.2e-32	112.3	245
27607	Zehr	nifH	nifH	ACI26018.1|uncultured_soil_1	2.2e-32	112.5	168
6860	Buckley	nifH	ChIl	EU177587_1	2.3e-32	112.3	249
6859	Buckley	nifH	ChIl	JF266684_1	2.3e-32	112.3	244
3428	Buckley	nifH	nifH	FJ008375_1	2.4e-32	112.2	172
3429	Buckley	nifH	nifH	FJ008215_1	2.4e-32	112.2	172
32719	Zehr	nifH	ChIl	AEL96951.1|Bradyrhizobium_genosp._1	2.4e-32	112.3	244
6862	Buckley	nifH	ChIl	FR850728_1	2.4e-32	112.2	245
6861	Buckley	nifH	ChIl	FR850764_1	2.4e-32	112.2	245
8496	FunGene	nifD	nifK	C7DPA3	2.4e-32	105.9	408
27609	Zehr	nifH	nifH	BAA28425.1|unidentified_nitrogen-fixing_1	2.4e-32	112.3	156
3432	Buckley	nifH	nifH	FJ008207_1	2.5e-32	112.1	172
27610	Zehr	nifH	nifH	ACI25845.1|uncultured_soil_1	2.5e-32	112.3	172
3430	Buckley	nifH	nifH	FJ008180_1	2.5e-32	112.2	172
3431	Buckley	nifH	nifH	FJ008204_1	2.5e-32	112.1	172
27611	Zehr	nifH	nifH	ACI25979.1|uncultured_soil_1	2.5e-32	112.2	173
32720	Zehr	nifH	ChIl	ABW96185.1|Mesorhizobium_huakuii_1	2.5e-32	112.3	249
8497	FunGene	nifD	nifK	O07642	2.5e-32	105.8	417
27612	Zehr	nifH	nifH	ACI25857.1|uncultured_soil_1	2.6e-32	112.2	172
9723	FunGene	nifD	ChlB	Q53UA0	2.6e-32	105.9	405
3433	Buckley	nifH	nifH	FJ008514_1	2.6e-32	112.1	172
32722	Zehr	nifH	ChIl	CCA63463.1|Rhizobium_leguminosarum_1	2.6e-32	112.2	245
32721	Zehr	nifH	ChIl	CCA63445.1|Rhizobium_leguminosarum_1	2.6e-32	112.2	245
8498	FunGene	nifD	nifK	Q8KIN7	2.6e-32	105.8	408
3435	Buckley	nifH	nifH	FJ008443_1	2.7e-32	112.0	168
3434	Buckley	nifH	nifH	FJ008259_1	2.7e-32	112.1	171
8499	FunGene	nifD	nifK	C7DP94	2.7e-32	105.8	408
9724	FunGene	nifD	ChlB	B4ULZ0	2.7e-32	105.8	398
3438	Buckley	nifH	nifH	EF521109_1	2.8e-32	112.0	152
6863	Buckley	nifH	ChIl	FJ807368_1	2.8e-32	112.0	211
3437	Buckley	nifH	nifH	NC_007955_1	2.8e-32	112.0	196
3436	Buckley	nifH	nifH	EF521091_1	2.8e-32	112.0	173
3439	Buckley	nifH	nifH	FJ008521_1	2.9e-32	112.0	166
3440	Buckley	nifH	nifH	FJ008350_1	2.9e-32	111.9	167
19103	Mise	nifH	ChIl	WP_076308821.1	2.9e-32	108.7	275
8500	FunGene	nifD	nifK	C7DP67	2.9e-32	105.6	407
