	GenomeID	nifH	nifD	nifK	vnfD	vnfH	vnfK	anfD	anfH	anfK	nflD	nflH	ChlN	ChIl	ChlB
3979	GB_GCA_013042105.1												JABDQU010000286.1_7	JABDQU010000286.1_10	JABDQU010000286.1_8
3980	RS_GCF_004343075.1												NZ_SLXP01000014.1_67	NZ_SLXP01000014.1_70	NZ_SLXP01000014.1_68
3981	RS_GCF_001422405.1												NZ_LMMV01000012.1_736	NZ_LMMV01000012.1_733	NZ_LMMV01000012.1_735
3982	GB_GCA_013388755.1												JACAEQ010000044.1_37	JACAEQ010000044.1_39	JACAEQ010000044.1_38
3983	RS_GCF_900302465.1												NZ_OMOR01000002.1_65	NZ_OMOR01000002.1_61	NZ_OMOR01000002.1_64
3984	RS_GCF_900172275.1												NZ_FWFT01000002.1_502	NZ_FWFT01000002.1_498	NZ_FWFT01000002.1_501
3985	RS_GCF_003034995.1												NZ_PZKF01000014.1_41	NZ_PZKF01000014.1_37	NZ_PZKF01000014.1_40
3986	GB_GCA_902543185.1												CACBXB010000005.1_111	CACBXB010000005.1_114	CACBXB010000005.1_112
3987	RS_GCF_007474605.1												NZ_VHKL01000011.1_121	NZ_VHKL01000011.1_118	NZ_VHKL01000011.1_120
3988	RS_GCF_003940805.1												NZ_CP034328.1_3772	NZ_CP034328.1_3769	NZ_CP034328.1_3771
3989	RS_GCF_000526275.1												NZ_JAFT01000008.1_13	NZ_JAFT01000008.1_10	NZ_JAFT01000008.1_12
3990	RS_GCF_004137685.1												NZ_QYBB01000001.1_54	NZ_QYBB01000001.1_57	NZ_QYBB01000001.1_55
3991	GB_GCA_001650895.1												LXYH01000012.1_22	LXYH01000012.1_19	LXYH01000012.1_21
3992	RS_GCF_001441615.1												NZ_LAXJ01000017.1_12	NZ_LAXJ01000017.1_15	NZ_LAXJ01000017.1_13
3993	RS_GCF_003053725.1												NZ_QAYC01000002.1_380	NZ_QAYC01000002.1_377	NZ_QAYC01000002.1_379
3994	GB_GCA_011048875.1												DSDD01000312.1_7	DSDD01000312.1_4	DSDD01000312.1_6
3995	RS_GCF_011174775.1												NZ_JAANHS010000006.1_46	NZ_JAANHS010000006.1_42	NZ_JAANHS010000006.1_45
3996	GB_GCA_007695345.1												REDZ01000086.1_22	REDZ01000102.1_1	REDZ01000086.1_23
3997	RS_GCF_002754935.1												NZ_CP018092.1_1310	NZ_CP018092.1_1312	NZ_CP018092.1_2422
3998	GB_GCA_902611605.1												CACMAH010000012.1_29	CACMAH010000012.1_26	CACMAH010000012.1_28
3999	RS_GCF_004343505.1												NZ_SLXU01000014.1_39	NZ_SLXU01000014.1_36	NZ_SLXU01000014.1_38
4000	RS_GCF_016901225.1												NZ_JAFEUL010000009.1_117	NZ_JAFEUL010000009.1_113	NZ_JAFEUL010000009.1_116
4001	GB_GCA_902635985.1												CACPPZ010000091.1_3	CACPPZ010000090.1_1	CACPPZ010000091.1_2
4002	RS_GCF_004345735.1												NZ_SLXL01000001.1_621	NZ_SLXL01000001.1_624	NZ_SLXL01000001.1_622
4003	GB_GCA_018969885.1												JAGWXN010000058.1_3	JAGWXN010000132.1_7	JAGWXN010000058.1_2
4004	RS_GCF_004341375.1												NZ_SLXO01000004.1_165	NZ_SLXO01000004.1_168	NZ_SLXO01000004.1_166
4005	RS_GCF_018982885.1												NZ_JAHCRJ010000003.1_459	NZ_JAHCRJ010000003.1_456	NZ_JAHCRJ010000003.1_458
4006	RS_GCF_900142935.1												NZ_FSRS01000001.1_2730	NZ_FSRS01000001.1_2733	NZ_FSRS01000001.1_2731
4007	GB_GCA_002705045.2												PAHT02000032.1_61	PAHT02000032.1_58	PAHT02000032.1_60
4008	RS_GCF_016583835.1												NZ_NRRW01000099.1_5	NZ_NRRW01000114.1_3	NZ_NRRW01000099.1_6
4009	GB_GCA_903887325.1												CAISPG010000132.1_20	CAISPG010000132.1_22	CAISPG010000132.1_21
4010	RS_GCF_000512205.2												NZ_CP006644.1_3568	NZ_CP006644.1_3573	NZ_CP006644.1_3569
4011	GB_GCA_003561595.1												PWWF01000058.1_16	PWWF01000058.1_13	PWWF01000058.1_15
4012	GB_GCA_012033015.1												JAAUPS010000075.1_15	JAAUPS010000075.1_11	JAAUPS010000075.1_13
4013	GB_GCA_902562285.1												CACESU010000009.1_20	CACESU010000009.1_17	CACESU010000009.1_19
4014	RS_GCF_011388215.1												NZ_CP049989.1_4248	NZ_CP049989.1_4251	NZ_CP049989.1_4249
4015	RS_GCF_000155595.1												NZ_DS989904.1_3476	NZ_DS989904.1_3478	NZ_DS989904.1_3477
4016	RS_GCF_002900975.1												NZ_PJON01000001.1_321	NZ_PJON01000001.1_318	NZ_PJON01000001.1_320
4017	GB_GCA_016841965.1												JAEANN010000031.1_27	JAEANN010000026.1_67	JAEANN010000031.1_26
4018	GB_GCA_003242035.1												QBMC01000182.1_3	QBMC01000182.1_5	QBMC01000182.1_4
4019	RS_GCF_014697545.1												NZ_JACJSA010000002.1_435	NZ_JACJSA010000002.1_437	NZ_JACJSA010000009.1_40
4020	RS_GCF_015207105.1												NZ_JADEXO010000046.1_18	NZ_JADEXO010000046.1_20	NZ_JADEXO010000046.1_19
4021	GB_GCA_002279935.1												NCCZ01000010.1_54	NCCZ01000010.1_57	NCCZ01000010.1_55
4022	RS_GCF_000241465.1												NZ_JH584235.1_1834	NZ_JH584235.1_1837	NZ_JH584235.1_1835
4023	GB_GCA_003137135.1												PLFB01000174.1_12	PLFB01000174.1_10	PLFB01000174.1_11
4024	RS_GCF_014197795.1												NZ_JACIGI010000001.1_76	NZ_JACIGI010000001.1_79	NZ_JACIGI010000001.1_77
4025	RS_GCF_014861485.1												NZ_JACZHT010000001.1_24	NZ_JACZHT010000001.1_21	NZ_JACZHT010000001.1_23
4026	GB_GCA_902578545.1												CACHDI010000006.1_63	CACHDI010000006.1_66	CACHDI010000006.1_64
4027	RS_GCF_014763045.1												NZ_JACTAG010000002.1_868	NZ_JACTAG010000002.1_865	NZ_JACTAG010000002.1_867
4028	GB_GCA_903851655.1												CAINOV010000357.1_1	CAINOV010000357.1_4	CAINOV010000357.1_2
4029	RS_GCF_001713455.1												NZ_CP016464.1_3995	NZ_CP016464.1_3998	NZ_CP016464.1_3996
4030	RS_GCF_004365965.1												NZ_SOEB01000006.1_22	NZ_SOEB01000006.1_25	NZ_SOEB01000006.1_23
4031	RS_GCF_004681125.1												NZ_SIHO01000002.1_316	NZ_SIHO01000002.1_319	NZ_SIHO01000002.1_317
4032	RS_GCF_001049735.1												NZ_CVPC01000022.1_53	NZ_CVPC01000022.1_50	NZ_CVPC01000022.1_52
4033	RS_GCF_014698235.1												NZ_JACJSP010000007.1_97	NZ_JACJSP010000007.1_95	NZ_JACJSP010000010.1_9
4034	GB_GCA_001913845.2												MKGP02000080.1_31	MKGP02000080.1_29	MKGP02000015.1_28
4035	RS_GCF_014764505.1												NZ_JACXWX010000003.1_97	NZ_JACXWX010000003.1_99	NZ_JACXWX010000123.1_7
4036	RS_GCF_001270065.2												NZ_LFYT02000001.1_60	NZ_LFYT02000001.1_63	NZ_LFYT02000001.1_61
4037	RS_GCF_001650195.1												NZ_LXYR01000017.1_57	NZ_LXYR01000017.1_55	NZ_LXYR01000010.1_108
4038	GB_GCA_001464955.1												LNEM01000009.1_123	LNEM01000009.1_120	LNEM01000009.1_122
4039	GB_GCA_002813895.1												CP024912.1_2489	CP024912.1_2490	CP024912.1_2320
4040	RS_GCF_000013205.1												NC_007775.1_2264	NC_007775.1_2262	NC_007775.1_852
4041	RS_GCF_001556185.1												NZ_LSIJ01000014.1_40	NZ_LSIJ01000014.1_37	NZ_LSIJ01000014.1_39
4042	RS_GCF_001422445.1												NZ_LMNA01000030.1_211	NZ_LMNA01000030.1_208	NZ_LMNA01000030.1_210
4043	RS_GCF_016427505.1												NZ_JAELXS010000008.1_97	NZ_JAELXS010000008.1_94	NZ_JAELXS010000008.1_96
4044	RS_GCF_018687475.1												NZ_CP061292.1_1382	NZ_CP061292.1_1380	NZ_CP061292.1_1381
4045	RS_GCF_004342445.1												NZ_SLWW01000002.1_319	NZ_SLWW01000002.1_322	NZ_SLWW01000002.1_320
4046	GB_GCA_903837335.1												CAILUH010000002.1_14	CAILUH010000002.1_12	CAILUH010000002.1_13
4047	GB_GCA_002280405.1												NCDY01000013.1_23	NCDY01000154.1_1	NCDY01000013.1_24
4048	RS_GCF_016653255.1												NZ_NHSD01000320.1_17	NZ_NHSD01000320.1_14	NZ_NHSD01000320.1_16
4049	GB_GCA_008107755.1												VIRH01000065.1_61	VIRH01000065.1_64	VIRH01000065.1_62
4050	RS_GCF_014653575.1												NZ_BNAQ01000003.1_157	NZ_BNAQ01000003.1_160	NZ_BNAQ01000003.1_158
4051	GB_GCA_002469865.1												DKOD01000127.1_5	DKOD01000127.1_8	DKOD01000127.1_6
4052	RS_GCF_900156535.1												NZ_FTNV01000003.1_341	NZ_FTNV01000003.1_344	NZ_FTNV01000003.1_342
4053	GB_GCA_903918115.1												CAIXDG010000173.1_17	CAIXDG010000173.1_15	CAIXDG010000173.1_16
4054	RS_GCF_007995065.1												NZ_VOQR01000001.1_1890	NZ_VOQR01000001.1_1893	NZ_VOQR01000001.1_1891
4055	GB_GCA_001683845.1												LXQI01000011.1_144	LXQI01000011.1_147	LXQI01000011.1_145
4056	GB_GCA_016124655.1												WGNI01000002.1_35	WGNI01000002.1_32	WGNI01000002.1_34
4057	GB_GCA_003242115.1												QBMP01000032.1_5	QBMP01000032.1_3	QBMP01000032.1_4
4058	GB_GCA_002256145.1												NKIP01000049.1_1	NKIP01000041.1_3	NKIP01000049.1_2
4059	GB_GCA_016936395.1												JAFGXY010000051.1_14	JAFGXY010000051.1_11	JAFGXY010000051.1_13
4060	RS_GCF_009913435.1												NZ_CP047895.1_2347	NZ_CP047895.1_2350	NZ_CP047895.1_2348
4061	GB_GCA_000733915.1												JPOM01000001.1_1655	JPOM01000001.1_1652	JPOM01000001.1_1654
4062	RS_GCF_001633165.1												NZ_CP015418.1_1120	NZ_CP015418.1_1123	NZ_CP015418.1_1121
4063	RS_GCF_002958735.1												NZ_PPGH01000035.1_224	NZ_PPGH01000035.1_221	NZ_PPGH01000035.1_223
4064	GB_GCA_016713435.1												JADJPD010000006.1_61	JADJPD010000006.1_57	JADJPD010000006.1_60
4065	RS_GCF_014845095.1												NZ_NKUG01000084.1_3	NZ_NKUG01000073.1_24	NZ_NKUG01000084.1_2
4066	GB_GCA_018828205.1												JAHJWA010000297.1_4	JAHJWA010000348.1_2	JAHJWA010000297.1_5
4067	GB_GCA_002281485.1												NCGF01000020.1_79	NCGF01000020.1_82	NCGF01000020.1_80
4068	RS_GCF_000241485.1												NZ_JH584241.1_877	NZ_JH584241.1_880	NZ_JH584241.1_878
4069	RS_GCF_003063435.1												NZ_NESL01000012.1_56	NZ_NESL01000012.1_59	NZ_NESL01000012.1_57
4070	GB_GCA_013822915.1												PNLG01000440.1_3	PNLG01000367.1_2	PNLG01000440.1_2
4071	RS_GCF_004339675.1												NZ_SLVM01000003.1_101	NZ_SLVM01000003.1_98	NZ_SLVM01000003.1_100
4072	GB_GCA_903930095.1												CAIYXE010000366.1_1	CAIYXE010000366.1_4	CAIYXE010000366.1_2
4073	GB_GCA_002863155.1												PKED01000101.1_8	PKED01000101.1_11	PKED01000101.1_9
4074	RS_GCF_003063265.1												NZ_NERU01000009.1_72	NZ_NERU01000009.1_69	NZ_NERU01000009.1_71
4075	GB_GCA_016208305.1												JACQYI010000006.1_180	JACQYI010000006.1_178	JACQYI010000033.1_199
4076	GB_GCA_018242145.1												JAFECN010000083.1_5	JAFECN010000083.1_2	JAFECN010000083.1_4
4077	RS_GCF_016583765.1												NZ_NRRR01000004.1_51	NZ_NRRR01000004.1_48	NZ_NRRR01000004.1_50
4078	GB_GCA_003987855.1												RXIZ01000001.1_83	RXIZ01000001.1_86	RXIZ01000001.1_84
4079	GB_GCA_903935585.1												CAIZSE010000053.1_27	CAIZSE010000053.1_24	CAIZSE010000053.1_26
4080	GB_GCA_007120685.1												SKNG01000290.1_4	SKNG01000171.1_3	SKNG01000290.1_5
4081	GB_GCA_016774605.1												JACBWU010000009.1_80	JACBWU010000009.1_73	JACBWU010000009.1_79
4082	RS_GCF_000935025.1												NZ_CP010836.1_4637	NZ_CP010836.1_4634	NZ_CP010836.1_4636
4083	RS_GCF_011761305.1												NZ_JAAOZC010000004.1_276	NZ_JAAOZC010000004.1_279	NZ_JAAOZC010000004.1_277
4084	RS_GCF_001426195.1												NZ_LMRS01000056.1_95	NZ_LMRS01000056.1_98	NZ_LMRS01000056.1_96
4085	GB_GCA_018969015.1												JAGWZE010000033.1_34	JAGWZE010000033.1_31	JAGWZE010000033.1_33
4086	RS_GCF_006439055.1												NZ_RCZC01000003.1_377	NZ_RCZC01000003.1_374	NZ_RCZC01000003.1_376
4087	RS_GCF_014158035.1												NZ_JACFXW010000002.1_438	NZ_JACFXW010000002.1_440	NZ_JACFXW010000002.1_439
4088	RS_GCF_018687935.1												NZ_CP061308.1_1540	NZ_CP061308.1_1538	NZ_CP061308.1_1539
4089	RS_GCF_003610455.1												NZ_RAQK01000003.1_15	NZ_RAQK01000003.1_12	NZ_RAQK01000003.1_14
4090	GB_GCA_903939555.1												CAJAHV010000189.1_10	CAJAHV010000170.1_2	CAJAHV010000189.1_11
4091	GB_GCA_002291855.1												DBAW01000174.1_24	DBAW01000174.1_27	DBAW01000174.1_25
4092	RS_GCF_002127215.1												NZ_NFUT01000001.1_519	NZ_NFUT01000001.1_522	NZ_NFUT01000001.1_520
4093	RS_GCF_002351485.1												NZ_NWMW01000001.1_913	NZ_NWMW01000001.1_910	NZ_NWMW01000001.1_912
4094	GB_GCA_002403415.1												DHHS01000090.1_23	DHHS01000090.1_26	DHHS01000090.1_24
4095	RS_GCF_002286735.1												NZ_NRTA01000027.1_45	NZ_NRTA01000027.1_43	NZ_NRTA01000027.1_44
4096	GB_GCA_004173095.1												SDZE01000195.1_6	SDZE01000195.1_9	SDZE01000195.1_7
4097	RS_GCF_013374095.1												NZ_AP022672.1_2458	NZ_AP022672.1_2461	NZ_AP022672.1_2459
4098	GB_GCA_002280555.1												NCEE01000005.1_143	NCEE01000005.1_140	NCEE01000005.1_142
4099	GB_GCA_002292975.1												DBCI01000033.1_9	DBCI01000110.1_1	DBCI01000033.1_10
4100	GB_GCA_001464545.1												LNFC01000022.1_207	LNFC01000022.1_210	LNFC01000022.1_208
4101	RS_GCF_003261235.1												NZ_CP030085.1_345	NZ_CP030085.1_347	NZ_CP030085.1_346
4102	GB_GCA_011525185.1												WTIQ01000034.1_3	WTIQ01000367.1_2	WTIQ01000034.1_2
4103	RS_GCF_018687755.1												NZ_CP061305.1_1393	NZ_CP061305.1_1391	NZ_CP061305.1_1392
4104	GB_GCA_001464615.1												LNFI01000016.1_28	LNFI01000016.1_31	LNFI01000016.1_29
4105	GB_GCA_902541695.1												CACBRT010000014.1_8	CACBRT010000072.1_3	CACBRT010000014.1_7
4106	GB_GCA_009921465.1												RFXS01000002.1_10	RFXS01000002.1_13	RFXS01000002.1_11
4107	GB_GCA_009773555.1												WSXZ01000047.1_4	WSXZ01000047.1_1	WSXZ01000047.1_3
4108	RS_GCF_001269385.1												NZ_CXOO01000023.1_21	NZ_CXOO01000023.1_18	NZ_CXOO01000023.1_20
4109	RS_GCF_014636175.1												NZ_BMDW01000007.1_116	NZ_BMDW01000007.1_113	NZ_BMDW01000007.1_115
4110	GB_GCA_016791445.1												JAEUMP010000013.1_69	JAEUMP010000013.1_72	JAEUMP010000013.1_70
4111	GB_GCA_003963125.1												RXJK01000237.1_37	RXJK01000305.1_2	RXJK01000237.1_38
4112	RS_GCF_004005485.1												NZ_RZUL01000004.1_130	NZ_RZUL01000004.1_133	NZ_RZUL01000004.1_131
4113	RS_GCF_003815535.1												NZ_RPFZ01000001.1_1835	NZ_RPFZ01000001.1_1832	NZ_RPFZ01000001.1_1834
4114	GB_GCA_903894995.1												CAITSG010000117.1_3	CAITSG010000504.1_1	CAITSG010000117.1_2
4115	GB_GCA_007134805.1												SLKB01000076.1_3	SLKB01000261.1_1	SLKB01000076.1_2
4116	GB_GCA_013823485.1												PNMF01000001.1_10	PNMF01000001.1_7	PNMF01000001.1_9
4117	GB_GCA_903831455.1												CAIKXV010000296.1_45	CAIKXV010000296.1_48	CAIKXV010000296.1_46
4118	RS_GCF_004101245.1												NZ_SCIN01000001.1_69	NZ_SCIN01000001.1_66	NZ_SCIN01000001.1_68
4119	RS_GCF_000176015.1												NZ_ACYY01000004.1_130	NZ_ACYY01000004.1_127	NZ_ACYY01000004.1_129
4120	GB_GCA_007117005.1												SKHK01000036.1_3	SKHK01000244.1_12	SKHK01000036.1_2
4121	RS_GCF_000332095.2												NZ_KI913949.1_4604	NZ_KI913949.1_4602	NZ_KI913949.1_4702
4122	GB_GCA_002796835.1												LUGL01000050.1_14	LUGL01000050.1_12	LUGL01000072.1_27
4123	GB_GCA_002281535.1												NCGD01000028.1_15	NCGD01000028.1_18	NCGD01000028.1_16
4124	RS_GCF_018882215.1												NZ_JACVOX010000002.1_117	NZ_JACVOX010000002.1_115	NZ_JACVOX010000002.1_116
4125	RS_GCF_014652855.1												NZ_BMZP01000005.1_128	NZ_BMZP01000005.1_131	NZ_BMZP01000005.1_129
4126	GB_GCA_001556025.1												LSIB01000152.1_9	LSIB01000032.1_3	LSIB01000032.1_1
4127	RS_GCF_007991615.1												NZ_BJYR01000005.1_143	NZ_BJYR01000005.1_146	NZ_BJYR01000005.1_144
4128	GB_GCA_000714765.1												JMIV01000004.1_124	JMIV01000004.1_127	JMIV01000004.1_125
4129	RS_GCF_009765775.1												NZ_LMUU01000050.1_12	NZ_LMUU01000050.1_10	NZ_LMUU01000050.1_11
4130	GB_GCA_903907905.1												CAIVPX010000158.1_5	CAIVPX010000158.1_8	CAIVPX010000158.1_6
4131	RS_GCF_014199945.1												NZ_JACHOR010000002.1_717	NZ_JACHOR010000002.1_720	NZ_JACHOR010000002.1_718
4132	GB_GCA_016124495.1												WGNP01000005.1_109	WGNP01000005.1_112	WGNP01000005.1_110
4133	GB_GCA_001464895.1												LNEE01000051.1_139	LNEE01000051.1_136	LNEE01000051.1_138
4134	GB_GCA_001464425.1												LNEK01000020.1_3	LNEK01000031.1_43	LNEK01000020.1_2
4135	GB_GCA_003241695.1												QFPN01000004.1_376	QFPN01000004.1_373	QFPN01000004.1_375
4136	RS_GCF_000251145.1												NZ_AIDW01000027.1_32	NZ_AIDW01000027.1_35	NZ_AIDW01000027.1_33
4137	GB_GCA_903903975.1												CAIVAS010000105.1_9	CAIVAS010000105.1_12	CAIVAS010000105.1_10
4138	GB_GCA_903918155.1												CAIXDD010000116.1_3	CAIXDD010000170.1_9	CAIXDD010000116.1_2
4139	GB_GCA_015689705.1												WVSN01000002.1_16	WVSN01000002.1_13	WVSN01000002.1_15
4140	GB_GCA_003241825.1												QBLX01000102.1_9	QBLX01000032.1_4	QBLX01000032.1_2
4141	RS_GCF_001043975.1												NZ_LABY01000031.1_16	NZ_LABY01000031.1_13	NZ_LABY01000031.1_15
4142	GB_GCA_003242075.1												QBMO01000041.1_1	QBMO01000041.1_4	QBMO01000041.1_2
4143	GB_GCA_013824045.1												PNND01000499.1_6	PNND01000243.1_13	PNND01000499.1_7
4144	RS_GCF_014199325.1												NZ_JACIJJ010000001.1_928	NZ_JACIJJ010000001.1_931	NZ_JACIJJ010000001.1_929
4145	GB_GCA_000503195.1												AYSC01000027.1_48	AYSC01000014.1_83	AYSC01000027.1_49
4146	GB_GCA_009992615.1												JAACVA010000076.1_11	JAACVA010000076.1_14	JAACVA010000076.1_12
4147	RS_GCF_007097155.1												NZ_VJWA01000002.1_1115	NZ_VJWA01000002.1_1112	NZ_VJWA01000002.1_1114
4148	GB_GCA_001555775.1												LSHP01000126.1_32	LSHP01000126.1_29	LSHP01000126.1_31
4149	RS_GCF_016583745.1												NZ_NRRQ01000014.1_5	NZ_NRRQ01000014.1_8	NZ_NRRQ01000014.1_6
4150	GB_GCA_017642935.1												JAEPOK010000001.1_82	JAEPOK010000001.1_79	JAEPOK010000001.1_81
4151	GB_GCA_903834285.1												CAILIO010000008.1_2	CAILIO010000327.1_38	CAILIO010000327.1_36
4152	GB_GCA_009993635.1												JAACTC010000007.1_196	JAACTC010000007.1_193	JAACTC010000007.1_195
4153	GB_GCA_018668195.1												JABITU010000062.1_5	JABITU010000062.1_8	JABITU010000062.1_6
4154	GB_GCA_016719535.1												JADJYX010000001.1_713	JADJYX010000001.1_709	JADJYX010000001.1_712
4155	GB_GCA_903970305.1												CAJCID010000019.1_5	CAJCID010000118.1_1	CAJCID010000019.1_6
4156	GB_GCA_019245455.1												JAFARM010000412.1_3	JAFARM010000093.1_2	JAFARM010000412.1_2
4157	RS_GCF_001598375.1												NZ_BCYV01000007.1_188	NZ_BCYV01000007.1_191	NZ_BCYV01000007.1_189
4158	RS_GCF_018205975.1												NZ_CP073577.1_190	NZ_CP073577.1_187	NZ_CP073577.1_189
4159	GB_GCA_002256005.1												NKIQ01000002.1_127	NKIQ01000002.1_130	NKIQ01000002.1_128
4160	RS_GCF_000786215.1												NZ_JROG01000009.1_61	NZ_JROG01000009.1_64	NZ_JROG01000009.1_62
4161	RS_GCF_003363135.1												NZ_QRBB01000001.1_1238	NZ_QRBB01000001.1_1241	NZ_QRBB01000001.1_1239
4162	GB_GCA_903845345.1												CAIMXF010000087.1_1	CAIMXF010000087.1_4	CAIMXF010000087.1_2
4163	RS_GCF_011927725.1												NZ_JAATJC010000001.1_1324	NZ_JAATJC010000001.1_1327	NZ_JAATJC010000001.1_1325
4164	GB_GCA_903923205.1												CAIXXC010000405.1_1	CAIXXC010000405.1_4	CAIXXC010000405.1_2
4165	GB_GCA_002928875.1												PERO01000008.1_106	PERO01000008.1_109	PERO01000008.1_107
4166	RS_GCF_003431825.1												NZ_CP020083.1_892	NZ_CP020083.1_889	NZ_CP020083.1_891
4167	GB_GCA_016793965.1												JAEULF010000336.1_6	JAEULF010000336.1_9	JAEULF010000336.1_7
4168	RS_GCF_002105465.1												NZ_NCSQ01000171.1_9	NZ_NCSQ01000171.1_6	NZ_NCSQ01000171.1_8
4169	RS_GCF_002198715.1												NZ_MWLK01000033.1_226	NZ_MWLK01000033.1_229	NZ_MWLK01000033.1_227
4170	GB_GCA_903875135.1												CAIQUZ010000108.1_8	CAIQUZ010000108.1_11	CAIQUZ010000108.1_9
4171	GB_GCA_903840435.1												CAIMFV010000022.1_39	CAIMFV010000022.1_42	CAIMFV010000022.1_40
4172	RS_GCF_900117425.1												NZ_FPEH01000023.1_46	NZ_FPEH01000023.1_43	NZ_FPEH01000023.1_45
4173	RS_GCF_000786205.1												NZ_JROH01000005.1_100	NZ_JROH01000005.1_103	NZ_JROH01000005.1_101
4174	GB_GCA_002842835.1												PHEG01000057.1_4	PHEG01000057.1_1	PHEG01000057.1_3
4175	GB_GCA_001602435.1												CP012156.1_2949	CP012156.1_2946	CP012156.1_2948
4176	RS_GCF_001296025.1												NZ_LJHV01000023.1_210	NZ_LJHV01000023.1_213	NZ_LJHV01000023.1_211
4177	RS_GCF_014196345.1												NZ_JACIDN010000010.1_49	NZ_JACIDN010000010.1_46	NZ_JACIDN010000010.1_48
4178	GB_GCA_007693535.1												REDK01000106.1_35	REDK01000106.1_38	REDK01000106.1_36
4179	RS_GCF_009905735.1												NZ_JAAALE010000011.1_52	NZ_JAAALE010000011.1_49	NZ_JAAALE010000011.1_51
4180	RS_GCF_014639875.1												NZ_BMGD01000001.1_478	NZ_BMGD01000001.1_475	NZ_BMGD01000001.1_477
4181	GB_GCA_013822285.1												PNKF01000227.1_2	PNKF01000319.1_2	PNKF01000227.1_1
4182	GB_GCA_903644065.1												CAHJXF010000104.1_2	CAHJXF010000360.1_2	CAHJXF010000104.1_1
4183	GB_GCA_903897565.1												CAIUCF010000465.1_10	CAIUCF010000465.1_13	CAIUCF010000465.1_11
4184	GB_GCA_001464655.1												LNFG01000018.1_24	LNFG01000018.1_21	LNFG01000018.1_23
4185	GB_GCA_903970615.1												CAJCJH010000097.1_13	CAJCJH010000097.1_10	CAJCJH010000097.1_12
4186	GB_GCA_902599445.1												CACKFK010000003.1_48	CACKFK010000003.1_51	CACKFK010000003.1_49
4187	GB_GCA_018240525.1												JAFEFN010000008.1_64	JAFEFN010000008.1_61	JAFEFN010000008.1_63
4188	RS_GCF_017795885.1												NZ_CP059297.1_892	NZ_CP059297.1_889	NZ_CP059297.1_891
4189	GB_GCA_903911905.1												CAIWFK010000358.1_5	CAIWFK010000358.1_3	CAIWFK010000358.1_4
4190	GB_GCA_903885585.1												CAISJH010000601.1_1	CAISJH010000825.1_2	CAISJH010000825.1_4
4191	GB_GCA_903867305.1												CAIPQU010000045.1_98	CAIPQU010000045.1_95	CAIPQU010000045.1_97
4192	GB_GCA_009927445.1												RFMZ01000213.1_42	RFMZ01000213.1_44	RFMZ01000213.1_43
4193	GB_GCA_013214695.1												JABSRX010000073.1_15	JABSRX010000073.1_19	JABSRX010000073.1_16
4194	GB_GCA_903831925.1												CAIKZV010000528.1_3	CAIKZV010000676.1_1	CAIKZV010000528.1_2
4195	RS_GCF_003201955.1												NZ_QJJM01000003.1_85	NZ_QJJM01000003.1_88	NZ_QJJM01000003.1_86
4196	RS_GCF_015999305.1												NZ_JAEAGP010000001.1_2573	NZ_JAEAGP010000001.1_2570	NZ_JAEAGP010000001.1_2572
4197	GB_GCA_009919975.1												RGAU01000081.1_3	RGAU01000230.1_2	RGAU01000081.1_2
4198	RS_GCF_001293525.1												NZ_BBYR01000007.1_94	NZ_BBYR01000007.1_91	NZ_BBYR01000007.1_93
4199	RS_GCF_002155425.1												NZ_MUYG01000011.1_352	NZ_MUYG01000011.1_349	NZ_MUYG01000011.1_351
4200	RS_GCF_014197915.1												NZ_JACIGK010000023.1_15	NZ_JACIGK010000023.1_12	NZ_JACIGK010000023.1_14
4201	GB_GCA_018729455.1												JAHHZF010000004.1_404	JAHHZF010000004.1_401	JAHHZF010000004.1_403
4202	RS_GCF_013408095.1												NZ_JACBZF010000005.1_88	NZ_JACBZF010000005.1_85	NZ_JACBZF010000005.1_87
4203	RS_GCF_003574675.1												NZ_QOAZ01000007.1_19	NZ_QOAZ01000007.1_22	NZ_QOAZ01000007.1_20
4204	RS_GCF_009707465.1												NZ_CP046120.1_1720	NZ_CP046120.1_1723	NZ_CP046120.1_1721
4205	GB_GCA_016125515.1												WGLO01000011.1_124	WGLO01000011.1_121	WGLO01000011.1_123
4206	RS_GCF_002952215.1												NZ_CP022600.1_2930	NZ_CP022600.1_2933	NZ_CP022600.1_2931
4207	RS_GCF_000144605.1												NC_014375.1_3060	NC_014375.1_3063	NC_014375.1_3061
4208	GB_GCA_903871435.1												CAIQGU010000424.1_6	CAIQGU010000399.1_1	CAIQGU010000399.1_2
4209	GB_GCA_006438735.1												RCZF01000007.1_73	RCZF01000007.1_70	RCZF01000007.1_72
4210	GB_GCA_001464915.1												LNED01000022.1_183	LNED01000022.1_180	LNED01000022.1_182
4211	RS_GCF_009828055.1												NZ_WTYB01000004.1_63	NZ_WTYB01000004.1_60	NZ_WTYB01000004.1_62
4212	RS_GCF_002155685.1												NZ_MUYK01000003.1_341	NZ_MUYK01000003.1_344	NZ_MUYK01000003.1_342
4213	RS_GCF_007954425.1												NZ_CP042345.1_1825	NZ_CP042345.1_1828	NZ_CP042345.1_1826
4214	GB_GCA_002377985.1												DFQW01000027.1_24	DFQW01000027.1_21	DFQW01000027.1_23
4215	RS_GCF_002215495.1												NZ_CP021378.1_2981	NZ_CP021378.1_2984	NZ_CP021378.1_2982
